0.000000	0.000000	0.009800
0.001000	0.000020	0.019639
0.002000	0.000039	0.029479
0.003000	0.000079	0.039357
0.004000	0.000118	0.049236
0.005000	0.000177	0.059154
0.006000	0.000236	0.069073
0.007000	0.000315	0.079030
0.008000	0.000394	0.088989
0.009000	0.000493	0.098986
0.010000	0.000592	0.108985
0.011000	0.000711	0.119022
0.012000	0.000830	0.129061
0.013000	0.000969	0.139138
0.014000	0.001109	0.149217
0.015000	0.001268	0.159335
0.016000	0.001427	0.169455
0.017000	0.001607	0.179613
0.018000	0.001787	0.189773
0.019000	0.001986	0.199972
0.020000	0.002186	0.210173
0.021000	0.002406	0.220413
0.022000	0.002627	0.230654
0.023000	0.002868	0.240935
0.024000	0.003109	0.251218
0.025000	0.003370	0.261540
0.026000	0.003632	0.271864
0.027000	0.003914	0.282228
0.028000	0.004197	0.292593
0.029000	0.004499	0.302998
0.030000	0.004803	0.313405
0.031000	0.005126	0.323851
0.032000	0.005450	0.334300
0.033000	0.005795	0.344789
0.034000	0.006140	0.355279
0.035000	0.006505	0.365810
0.036000	0.006872	0.376343
0.037000	0.007258	0.386915
0.038000	0.007645	0.397490
0.039000	0.008053	0.408105
0.040000	0.008462	0.418722
0.041000	0.008890	0.429380
0.042000	0.009320	0.440040
0.043000	0.009770	0.450740
0.044000	0.010222	0.461443
0.045000	0.010693	0.472185
0.046000	0.011166	0.482931
0.047000	0.011659	0.493717
0.048000	0.012154	0.504506
0.049000	0.012668	0.515335
0.050000	0.013184	0.526167
0.051000	0.013720	0.537039
0.052000	0.014258	0.547915
0.053000	0.014816	0.558830
0.054000	0.015376	0.569750
0.055000	0.015956	0.580709
0.056000	0.016538	0.591673
0.057000	0.017139	0.602676
0.058000	0.017743	0.613683
0.059000	0.018366	0.624730
0.060000	0.018992	0.635782
0.061000	0.019638	0.646873
0.062000	0.020286	0.657969
0.063000	0.020954	0.669105
0.064000	0.021624	0.680245
0.065000	0.022314	0.691425
0.066000	0.023007	0.702610
0.067000	0.023720	0.713835
0.068000	0.024435	0.725065
0.069000	0.025170	0.736335
0.070000	0.025907	0.747610
0.071000	0.026665	0.758925
0.072000	0.027425	0.770246
0.073000	0.028205	0.781606
0.074000	0.028989	0.792972
0.075000	0.029791	0.804377
0.076000	0.030597	0.815789
0.077000	0.031423	0.827240
0.078000	0.032252	0.838697
0.079000	0.033100	0.850194
0.080000	0.033952	0.861698
0.081000	0.034824	0.873241
0.082000	0.035699	0.884790
0.083000	0.036593	0.896379
0.084000	0.037491	0.907975
0.085000	0.038409	0.919611
0.086000	0.039331	0.931253
0.087000	0.040272	0.942935
0.088000	0.041217	0.954624
0.089000	0.042181	0.966353
0.090000	0.043149	0.978089
0.091000	0.044137	0.989865
0.092000	0.045129	1.001648
0.093000	0.046141	1.013470
0.094000	0.047156	1.025301
0.095000	0.048191	1.037171
0.096000	0.049230	1.049049
0.097000	0.050289	1.060966
0.098000	0.051352	1.072892
0.099000	0.052435	1.084857
0.100000	0.053522	1.096830
0.101000	0.054629	1.108844
0.102000	0.055740	1.120865
0.103000	0.056870	1.132926
0.104000	0.058005	1.144996
0.105000	0.059160	1.157105
0.106000	0.060320	1.169223
0.107000	0.061499	1.181381
0.108000	0.062682	1.193548
0.109000	0.063886	1.205755
0.110000	0.065094	1.217970
0.111000	0.066322	1.230226
0.112000	0.067554	1.242490
0.113000	0.068807	1.254795
0.114000	0.070064	1.267108
0.115000	0.071341	1.279462
0.116000	0.072623	1.291825
0.117000	0.073925	1.304228
0.118000	0.075231	1.316641
0.119000	0.076558	1.329094
0.120000	0.077890	1.341556
0.121000	0.079241	1.354059
0.122000	0.080598	1.366571
0.123000	0.081974	1.379124
0.124000	0.083356	1.391686
0.125000	0.084758	1.404289
0.126000	0.086164	1.416902
0.127000	0.087591	1.429555
0.128000	0.089024	1.442219
0.129000	0.090476	1.454923
