0.000000	0.000000	0.000000
0.010000	0.000000	0.098000
0.020000	0.000980	0.196000
0.030000	0.002940	0.293984
0.040000	0.005880	0.391935
0.050000	0.009799	0.489837
0.060000	0.014698	0.587673
0.070000	0.020574	0.685428
0.080000	0.027429	0.783085
0.090000	0.035259	0.880628
0.100000	0.044066	0.978041
0.110000	0.053846	1.075306
0.120000	0.064599	1.172409
0.130000	0.076323	1.269332
0.140000	0.089017	1.366060
0.150000	0.102677	1.462577
0.160000	0.117303	1.558865
0.170000	0.132892	1.654910
0.180000	0.149441	1.750695
0.190000	0.166948	1.846205
0.200000	0.185410	1.941422
0.210000	0.204824	2.036332
0.220000	0.225187	2.130918
0.230000	0.246496	2.225165
0.240000	0.268748	2.319057
0.250000	0.291939	2.412578
0.260000	0.316064	2.505712
0.270000	0.341122	2.598444
0.280000	0.367106	2.690759
0.290000	0.394014	2.782641
0.300000	0.421840	2.874074
0.310000	0.450581	2.965043
0.320000	0.480231	3.055533
0.330000	0.510786	3.145529
0.340000	0.542242	3.235016
0.350000	0.574592	3.323979
0.360000	0.607832	3.412402
0.370000	0.641956	3.500272
0.380000	0.676958	3.587573
0.390000	0.712834	3.674290
0.400000	0.749577	3.760409
0.410000	0.787181	3.845917
0.420000	0.825640	3.930797
0.430000	0.864948	4.015036
0.440000	0.905099	4.098620
0.450000	0.946085	4.181535
0.460000	0.987900	4.263767
0.470000	1.030538	4.345302
0.480000	1.073991	4.426127
0.490000	1.118252	4.506227
0.500000	1.163314	4.585589
0.510000	1.209170	4.664201
0.520000	1.255812	4.742048
0.530000	1.303233	4.819118
0.540000	1.351424	4.895397
0.550000	1.400378	4.970873
0.560000	1.450087	5.045534
0.570000	1.500542	5.119366
0.580000	1.551736	5.192357
0.590000	1.603659	5.264494
0.600000	1.656304	5.335767
0.610000	1.709662	5.406162
0.620000	1.763724	5.475667
0.630000	1.818480	5.544272
0.640000	1.873923	5.611964
0.650000	1.930043	5.678732
0.660000	1.986830	5.744564
0.670000	2.044276	5.809451
0.680000	2.102370	5.873379
0.690000	2.161104	5.936340
0.700000	2.220467	5.998321
0.710000	2.280450	6.059314
0.720000	2.341044	6.119306
0.730000	2.402237	6.178289
0.740000	2.464020	6.236251
0.750000	2.526382	6.293184
0.760000	2.589314	6.349078
0.770000	2.652805	6.403923
0.780000	2.716844	6.457709
0.790000	2.781421	6.510429
0.800000	2.846525	6.562072
0.810000	2.912146	6.612630
0.820000	2.978272	6.662094
0.830000	3.044893	6.710456
0.840000	3.111998	6.757708
0.850000	3.179575	6.803841
0.860000	3.247613	6.848848
0.870000	3.316102	6.892721
0.880000	3.385029	6.935453
0.890000	3.454383	6.977036
0.900000	3.524154	7.017463
0.910000	3.594328	7.056727
0.920000	3.664896	7.094821
0.930000	3.735844	7.131740
0.940000	3.807161	7.167476
0.950000	3.878836	7.202023
0.960000	3.950856	7.235376
0.970000	4.023210	7.267528
0.980000	4.095885	7.298475
0.990000	4.168870	7.328210
1.000000	4.242152	7.356729
1.010000	4.315720	7.384026
1.020000	4.389560	7.410098
1.030000	4.463661	7.434938
1.040000	4.538010	7.458544
1.050000	4.612596	7.480910
1.060000	4.687405	7.502034
1.070000	4.762425	7.521910
1.080000	4.837644	7.540537
1.090000	4.913049	7.557909
1.100000	4.988629	7.574025
1.110000	5.064369	7.588881
1.120000	5.140258	7.602475
1.130000	5.216282	7.614804
1.140000	5.292430	7.625866
1.150000	5.368689	7.635659
1.160000	5.445046	7.644181
1.170000	5.521487	7.651430
1.180000	5.598002	7.657405
1.190000	5.674576	7.662105
1.200000	5.751197	7.665529
1.210000	5.827852	7.667676
1.220000	5.904529	7.668545
1.230000	5.981214	7.668136
1.240000	6.057896	7.666449
1.250000	6.134560	7.663484
1.260000	6.211195	7.659241
1.270000	6.287788	7.653722
1.280000	6.364325	7.646925
1.290000	6.440794	7.638853
1.300000	6.517182	7.629506
1.310000	6.593478	7.618887
1.320000	6.669666	7.606995
1.330000	6.745736	7.593834
1.340000	6.821675	7.579405
1.350000	6.897469	7.563711
1.360000	6.973106	7.546753
1.370000	7.048573	7.528535
1.380000	7.123859	7.509058
1.390000	7.198949	7.488327
1.400000	7.273833	7.466345
1.410000	7.348496	7.443114
1.420000	7.422927	7.418639
1.430000	7.497114	7.392924
1.440000	7.571043	7.365972
1.450000	7.644703	7.337788
1.460000	7.718080	7.308376
1.470000	7.791164	7.277742
1.480000	7.863942	7.245889
1.490000	7.936401	7.212823
1.500000	8.008529	7.178550
1.510000	8.080314	7.143074
1.520000	8.151745	7.106402
1.530000	8.222809	7.068540
1.540000	8.293494	7.029493
1.550000	8.363789	6.989268
1.560000	8.433682	6.947872
1.570000	8.503161	6.905310
1.580000	8.572214	6.861591
1.590000	8.640830	6.816721
1.600000	8.708997	6.770707
1.610000	8.776704	6.723557
1.620000	8.843940	6.675279
1.630000	8.910692	6.625880
1.640000	8.976951	6.575368
1.650000	9.042705	6.523752
1.660000	9.107942	6.471041
1.670000	9.172653	6.417242
1.680000	9.236825	6.362364
1.690000	9.300449	6.306417
1.700000	9.363513	6.249409
1.710000	9.426007	6.191351
1.720000	9.487921	6.132251
1.730000	9.549243	6.072119
1.740000	9.609964	6.010965
1.750000	9.670074	5.948799
1.760000	9.729562	5.885631
1.770000	9.788418	5.821471
1.780000	9.846633	5.756331
1.790000	9.904196	5.690220
1.800000	9.961098	5.623151
1.810000	10.017330	5.555132
1.820000	10.072881	5.486177
1.830000	10.127743	5.416295
1.840000	10.181906	5.345500
1.850000	10.235361	5.273801
1.860000	10.288099	5.201212
1.870000	10.340111	5.127744
1.880000	10.391389	5.053408
1.890000	10.441923	4.978219
1.900000	10.491705	4.902187
1.910000	10.540727	4.825325
1.920000	10.588980	4.747646
1.930000	10.636456	4.669163
1.940000	10.683148	4.589889
1.950000	10.729047	4.509836
1.960000	10.774145	4.429019
1.970000	10.818436	4.347450
1.980000	10.861910	4.265142
1.990000	10.904561	4.182111
2.000000	10.946383	4.098368
2.010000	10.987366	4.013928
2.020000	11.027506	3.928805
2.030000	11.066794	3.843014
2.040000	11.105224	3.756567
2.050000	11.142789	3.669480
2.060000	11.179484	3.581767
2.070000	11.215302	3.493442
2.080000	11.250236	3.404520
2.090000	11.284281	3.315017
2.100000	11.317432	3.224945
2.110000	11.349681	3.134321
2.120000	11.381024	3.043160
2.130000	11.411456	2.951476
2.140000	11.440971	2.859285
2.150000	11.469564	2.766602
2.160000	11.497230	2.673443
2.170000	11.523964	2.579823
2.180000	11.549762	2.485757
2.190000	11.574620	2.391260
2.200000	11.598532	2.296350
2.210000	11.621496	2.201041
2.220000	11.643506	2.105350
2.230000	11.664560	2.009291
2.240000	11.684653	1.912882
2.250000	11.703782	1.816138
2.260000	11.721943	1.719075
2.270000	11.739134	1.621709
2.280000	11.755351	1.524057
2.290000	11.770591	1.426134
2.300000	11.784853	1.327958
2.310000	11.798132	1.229543
2.320000	11.810428	1.130908
2.330000	11.821737	1.032067
2.340000	11.832057	0.933039
2.350000	11.841388	0.833838
2.360000	11.849726	0.734481
2.370000	11.857071	0.634986
2.380000	11.863421	0.535368
2.390000	11.868775	0.435644
2.400000	11.873131	0.335831
2.410000	11.876489	0.235946
2.420000	11.878849	0.136004
2.430000	11.880209	0.036023
2.440000	11.880569	-0.063980
2.450000	11.879929	-0.163990
2.460000	11.878289	-0.263988
2.470000	11.875649	-0.363960
2.480000	11.872010	-0.463887
2.490000	11.867371	-0.563754
2.500000	11.861733	-0.663544
2.510000	11.855098	-0.763239
2.520000	11.847466	-0.862824
2.530000	11.838837	-0.962282
2.540000	11.829215	-1.061596
2.550000	11.818599	-1.160749
2.560000	11.806991	-1.259726
2.570000	11.794394	-1.358509
2.580000	11.780809	-1.457083
2.590000	11.766238	-1.555429
2.600000	11.750684	-1.653533
2.610000	11.734148	-1.751378
2.620000	11.716634	-1.848947
2.630000	11.698145	-1.946224
2.640000	11.678683	-2.043194
2.650000	11.658251	-2.139838
2.660000	11.636852	-2.236142
2.670000	11.614491	-2.332090
2.680000	11.591170	-2.427665
2.690000	11.566893	-2.522851
2.700000	11.541665	-2.617633
2.710000	11.515489	-2.711994
2.720000	11.488369	-2.805918
2.730000	11.460310	-2.899391
2.740000	11.431316	-2.992396
2.750000	11.401392	-3.084918
2.760000	11.370542	-3.176941
2.770000	11.338773	-3.268451
2.780000	11.306089	-3.359430
