12,-2.808,42.603,-130.798,-446.53,244.54,-718.12,78.00
-136.72,-859.38,-925.29,11.841,31.860,-128.418,-435.58,242.97,-737.74,74.00
-187.99,-887.21,-758.79,120.300,20.752,-84.229,-419.93,255.49,-776.97,75.00
-1440.43,-831.05,-780.27,754.761,-59.509,153.076,-349.53,257.05,-811.69,75.00
-295.90,-1528.32,-255.86,-94.666,51.147,-6.531,-204.03,249.23,-764.90,76.00
-296.39,-2074.71,-143.55,-97.168,58.044,-111.633,-161.79,253.92,-724.15,76.00
-254.88,-1470.21,-142.09,-238.831,36.743,-94.910,-204.03,258.62,-761.88,78.00
-250.00,-1649.41,-28.81,-11.230,14.587,-145.935,-216.54,246.10,-770.94,78.00
-354.98,-1310.06,-362.30,-224.365,31.128,-186.707,-238.45,258.62,-795.09,76.00
-281.74,-1298.34,-488.77,-89.966,70.068,-150.208,-246.27,241.41,-787.54,78.00
-252.44,-1631.35,-426.76,-168.884,91.431,-128.235,-272.87,221.07,-783.01,78.00
-209.47,-1242.19,-558.11,-231.262,70.801,-117.371,-344.84,208.55,-786.03,80.00
-376.95,-1245.12,-511.23,25.879,41.504,-110.046,-363.61,199.17,-776.97,78.00
-157.71,-1325.20,-652.34,-196.716,4.639,-84.961,-360.48,189.78,-783.01,76.00
-344.24,-1059.08,-929.69,-73.853,28.809,-62.317,-385.51,196.04,-770.94,77.00
-304.20,-1231.45,-821.29,-66.956,27.588,-113.342,-379.26,189.78,-755.85,75.00
-321.78,-1202.64,-848.14,-68.237,25.818,-98.816,-396.47,185.08,-766.41,78.00
-360.35,-1204.10,-862.30,-75.562,28.015,-97.290,-393.34,181.96,-763.39,76.00
-369.14,-1203.61,-850.10,-63.049,25.513,-88.928,-399.60,191.34,-763.39,78.00
-415.53,-1216.80,-864.75,-90.393,10.986,-85.754,-388.64,180.39,-752.83,76.00
-492.19,-1162.60,-905.27,-107.422,6.104,-85.999,-380.82,175.70,-736.23,78.00
-541.50,-1122.07,-948.24,-97.534,18.433,-109.924,-404.29,199.17,-743.77,76.00
-537.60,-1100.10,-973.14,-89.600,32.898,-130.554,-424.63,194.47,-721.13,78.00
-414.55,-1120.12,-866.21,-11.963,17.883,-173.523,-415.24,191.34,-724.15,78.00
-356.93,-1370.12,-904.30,2.441,21.423,-151.367,-404.29,211.68,-755.85,78.00
-654.79,-1207.52,-317.38,346.130,-183.960,-589.844,-362.05,260.18,-802.63,75.00
65.92,-1673.83,-508.79,-36.804,-139.648,-302.979,-268.17,310.25,-781.50,79.00
79.10,-1282.23,-592.77,37.781,-93.140,-347.412,-211.85,316.51,-742.26,77.00
269.04,-1063.96,-388.67,-131.775,7.690,-270.142,-177.43,329.02,-712.08,76.00
187.01,-1160.64,-666.50,-130.676,-9.583,-241.821,-147.71,293.04,-680.39,78.00
119.14,-702.15,-680.66,-112.732,-0.610,-214.172,-155.53,285.22,-690.95,78.00
188.96,-592.29,-733.40,-81.665,16.663,-171.448,-136.75,282.09,-690.95,78.00
222.66,-530.27,-784.18,-72.632,22.278,-164.429,-141.45,271.13,-683.40,76.00
211.91,-396.97,-794.43,-82.458,20.569,-145.569,-135.19,264.88,-698.50,76.00
204.59,-502.44,-871.58,-45.837,7.751,-134.949,-133.62,266.44,-687.93,76.00
200.68,-418.46,-852.54,-109.741,15.564,-130.615,-127.37,263.31,-690.95,73.00
221.68,-294.92,-836.91,-112.732,22.888,-114.746,-155.53,263.31,-700.01,75.00
176.27,-349.12,-857.42,-99.609,12.268,-107.422,-164.92,275.83,-712.08,78.00
158.69,-237.79,-808.59,-117.981,15.076,-106.628,-164.92,294.60,-733.21,76.00
247.56,-300.78,-802.73,-87.402,26.855,-123.108,-172.74,293.04,-734.72,76.00
160.16,-134.28,-790.53,-97.473,24.719,-122.742,-185.25,277.39,-752.83,74.00
204.10,-146.48,-842.77,-62.683,15.808,-113.159,-205.59,288.34,-748.30,76.00
158.20,-174.80,-920.41,-82.031,22.278,-116.394,-183.69,285.22,-757.36,76.00
142.58,-105.96,-943.36,-97.168,22.522,-120.789,-216.54,289.91,-749.81,76.00
181.15,-31.25,-860.35,-109.619,30.090,-111.267,-216.54,302.43,-761.88,75.00
113.28,-372.07,-716.31,-75.867,32.654,-119.690,-227.50,300.86,-775.47,75.00
96.19,-68.85,-747.56,-60.852,8.667,-120.178,-224.37,294.60,-769.43,76.00
181.15,-45.41,-852.54,-39.917,23.743,-107.849,-241.58,305.55,-761.88,74.00
190.92,-148.93,-906.74,-43.945,26.306,-109.375,-216.54,299.30,-755.85,74.00
140.63,-181.15,-858.40,-49.500,16.663,-119.446,-218.11,300.86,-760.37,76.00
115.23,-168.46,-897.46,-41.199,24.414,-124.390,-207.16,321.20,-758.86,74.00
120.12,-223.63,-946.29,-33.997,29.907,-123.291,-207.16,314.94,-749.81,75.00
106.45,-234.86,-975.10,-46.326,27.893,-121.582,-208.72,313.38,-748.30,75.00
79.10,-231.45,-972.17,-56.885,28.870,-122.192,-199.33,307.12,-730.19,76.00
77.15,-244.14,-954.10,-51.270,31.311,-121.277,-193.08,313.38,-730.19,74.00
-6.84,-258.30,-973.63,-53.650,26.123,-116.333,-175.87,311.81,-719.63,74.00
-111.33,-296.88,-970.70,-68.176,18.066,-94.727,-171.17,319.64,-733.21,76.00
-238.77,-188.96,-992.19,-174.805,-14.771,-12.085,-207.16,321.20,-743.77,76.00
-592.29,-105.47,-942.38,-182.617,-125.061,137.695,-276.00,352.49,-740.75,78.00
-1059.08,-352.05,-707.03,110.168,-224.670,312.561,-362.05,369.70,-675.86,77.00
-1502.93,-962.89,-744.63,-93.994,-249.817,447.266,-449.66,300.86,-639.64,77.00
-2405.27,-3264.65,-1322.75,802.856,70.679,399.841,-448.10,192.91,-704.53,79.00
-1233.89,-1670.41,-1162.11,147.461,53.284,-91.125,-435.58,145.97,-656.24,77.00
-1194.82,-621.09,-1167.48,61.829,52.246,-223.267,-460.61,161.62,-620.02,80.00
-1420.90,-1167.48,-983.40,-187.805,-30.212,-266.724,-449.66,200.73,-654.73,78.00
-1809.08,-200.20,-473.63,-422.791,74.890,-211.548,-490.34,232.02,-515.88,82.00
-1518.07,251.95,-394.53,-181.213,46.082,-176.941,-468.44,250.80,-410.24,78.00
-1422.85,-200.68,-722.17,97.290,4.456,-93.567,-485.65,268.01,-420.80,78.00
-1431.64,-574.71,-777.34,78.613,7.568,-84.473,-487.21,269.57,-482.68,74.00
-1422.85,-650.39,-867.68,-13.123,27.588,-117.371,-487.21,250.80,-512.86,76.00
-1418.95,-573.73,-805.18,-47.302,52.979,-140.686,-488.77,264.88,-532.48,78.00
-1396.97,-542.48,-791.99,-100.525,54.993,-149.292,-477.82,263.31,-530.97,78.00
-1377.44,-496.09,-794.92,-99.915,44.678,-146.057,-473.13,268.01,-517.39,78.00
-1361.33,-498.05,-830.57,-72.449,39.429,-133.667,-484.08,282.09,-521.92,78.00
-1363.77,-559.0
