35.11,76.00
-1001.46,-1123.05,-737.79,-21.729,49.316,-71.350,-416.81,352.49,-635.11,78.00
-980.96,-1020.51,-811.52,-107.483,38.269,-81.726,-434.02,347.80,-636.62,78.00
-1093.75,-939.45,-815.43,-33.997,52.673,-98.450,-432.45,349.36,-638.13,78.00
-1121.09,-1031.74,-872.07,-74.829,25.330,-111.206,-435.58,349.36,-656.24,76.00
-1168.46,-1000.00,-867.68,-78.796,23.560,-115.906,-429.32,336.85,-641.15,80.00
-1140.14,-963.38,-843.75,-54.382,37.354,-123.169,-432.45,352.49,-635.11,78.00
-1092.77,-972.66,-880.86,-73.364,37.720,-129.883,-432.45,346.23,-635.11,78.00
-1073.24,-992.19,-949.22,-73.792,40.466,-132.813,-432.45,355.62,-644.16,76.00
-1054.69,-979.98,-949.71,-67.932,46.326,-133.362,-438.71,346.23,-638.13,78.00
-985.35,-1002.93,-946.78,-64.453,44.495,-129.089,-430.89,350.93,-648.69,78.00
-917.48,-1059.08,-939.45,-68.115,41.199,-131.714,-424.63,347.80,-651.71,77.00
-980.96,-950.68,-896.48,-79.224,29.663,-124.878,-434.02,350.93,-648.69,77.00
-1008.79,-907.23,-985.35,-75.989,28.015,-112.366,-441.84,349.36,-641.15,78.00
-998.54,-988.28,-937.50,-55.115,31.738,-105.042,-419.93,346.23,-635.11,78.00
-993.65,-1010.74,-913.57,-42.725,28.748,-112.244,-437.14,341.54,-636.62,76.00
-1066.41,-1021.48,-942.87,-33.630,46.021,-127.319,-424.63,357.18,-654.73,76.00
-1084.47,-1088.38,-954.59,13.550,71.960,-141.418,-418.37,360.31,-678.88,78.00
-789.55,-1709.47,-953.61,-35.156,60.181,-228.638,-383.95,363.44,-718.12,78.00
-757.81,-1233.40,-747.56,90.759,101.990,-290.405,-352.66,369.70,-703.02,78.00
-432.13,-1632.32,-906.74,-181.396,33.569,-371.338,-286.95,357.18,-721.13,78.00
-61.52,-1109.38,-792.48,10.803,61.890,-401.978,-244.71,343.10,-716.61,78.00
-50.29,-732.91,-688.48,-146.240,24.414,-364.868,-189.95,322.76,-700.01,76.00
-76.66,-435.55,-634.28,-42.786,3.235,-281.982,-157.09,280.52,-710.57,77.00
-1.95,-438.96,-734.38,-39.673,16.296,-207.336,-125.80,274.26,-671.33,73.00
149.90,-305.18,-899.41,-18.066,31.616,-126.587,-124.24,272.70,-663.78,74.00
273.44,-537.11,-915.53,-56.396,12.756,-123.169,-124.24,282.09,-657.75,76.00
152.34,-390.14,-887.70,-57.495,16.357,-131.042,-117.98,269.57,-657.75,76.00
158.20,-521.48,-867.68,-24.963,24.292,-123.352,-110.16,280.52,-647.18,76.00
205.57,-475.10,-916.02,-57.373,30.273,-120.850,-108.59,278.96,-645.67,76.00
161.13,-514.65,-916.02,-60.303,28.137,-116.211,-99.20,272.70,-639.64,74.00
175.78,-508.30,-891.11,-56.030,31.189,-115.417,-108.59,272.70,-636.62,73.00
183.59,-515.63,-909.67,-52.246,32.898,-116.150,-97.64,268.01,-623.04,75.00
177.25,-544.43,-912.11,-60.791,36.865,-115.967,-110.16,289.91,-632.09,76.00
177.25,-540.04,-914.06,-66.772,36.011,-114.685,-100.77,264.88,-617.00,76.00
148.93,-529.30,-1113.28,-85.632,11.719,-106.262,-107.03,283.65,-629.07,76.00
-171.88,-424.32,-1277.83,-293.396,-67.749,-27.283,-135.19,299.30,-659.26,76.00
-380.86,-290.04,-1069.82,-311.096,-155.579,66.406,-225.93,352.49,-722.64,78.00
-670.41,-413.09,-1008.30,-67.444,-154.419,162.781,-321.37,407.25,-687.93,80.00
-894.04,-916.99,-782.71,70.862,-60.303,231.140,-388.64,380.65,-647.18,78.00
-1085.94,-770.02,-644.53,-7.935,-152.710,258.911,-441.84,318.07,-626.05,73.00
-1803.22,-982.42,-909.67,176.453,-203.796,297.424,-474.69,241.41,-627.56,77.00
-2166.99,-2110.84,-212.89,-466.248,16.968,296.204,-385.51,152.23,-740.75,77.00
-1145.02,-1213.38,-668.95,-138.794,34.485,-118.835,-419.93,120.94,-683.40,80.00
-1419.92,-694.82,-601.56,-187.317,-23.987,-266.296,-452.79,166.31,-660.77,80.00
-1615.23,-996.09,-778.32,-373.352,-55.115,-346.069,-470.00,217.94,-620.02,80.00
-1675.29,-244.14,-465.33,-373.962,54.016,-305.969,-473.13,264.88,-490.23,80.00
-1464.84,-153.81,-512.21,-68.970,36.865,-200.012,-448.10,308.68,-438.91,80.00
-1547.85,-525.39,-599.61,-29.114,-8.789,-120.239,-455.92,313.38,-437.40,78.00
-1461.43,-544.43,-643.55,41.504,-15.381,-87.830,-460.61,305.55,-457.02,78.00
-1393.55,-830.08,-648.44,-1.343,-3.113,-95.337,-471.56,303.99,-485.70,78.00
-1435.55,
