-115.234,-141.45,293.04,-683.40,73.00
79.10,-275.39,-1003.42,-74.524,28.809,-117.065,-135.19,293.04,-674.35,75.00
66.41,-260.25,-984.86,-79.346,31.128,-118.530,-147.71,296.17,-683.40,76.00
67.87,-267.58,-979.00,-65.002,30.518,-119.202,-160.22,293.04,-689.44,74.00
78.61,-261.72,-995.12,-57.617,28.687,-120.300,-157.09,302.43,-698.50,74.00
73.24,-228.03,-1015.14,-70.679,31.372,-119.324,-138.32,286.78,-689.44,76.00
56.15,-248.05,-988.77,-62.683,30.640,-117.615,-144.58,289.91,-695.48,76.00
40.53,-262.70,-991.21,-68.542,32.410,-115.234,-149.27,294.60,-703.02,73.00
54.69,-240.23,-966.31,-77.576,36.743,-111.938,-150.83,289.91,-704.53,75.00
96.19,-228.03,-958.98,-66.223,35.706,-104.553,-153.96,293.04,-710.57,74.00
49.80,-240.23,-947.27,-57.800,26.367,-110.840,-172.74,286.78,-704.53,74.00
67.38,-246.09,-989.75,-54.321,35.339,-113.403,-150.83,280.52,-695.48,76.00
106.45,-221.68,-981.93,-61.829,39.490,-114.868,-160.22,296.17,-710.57,74.00
96.19,-244.14,-979.49,-66.162,37.109,-116.699,-164.92,300.86,-693.97,76.00
94.24,-255.86,-964.84,-64.392,36.926,-115.723,-158.66,288.34,-715.10,
