84.91,78.00
-499.02,-897.95,-1115.23,-62.500,31.921,-118.896,-429.32,339.97,-683.40,78.00
-500.98,-883.30,-1086.91,-60.242,32.288,-118.408,-426.19,358.75,-680.39,78.00
-512.70,-917.48,-1103.52,-61.401,32.837,-119.263,-416.81,343.10,-674.35,78.00
-509.77,-900.88,-1098.14,-60.547,32.471,-117.676,-429.32,343.10,-692.46,76.00
-500.98,-896.00,-1097.66,-63.538,31.250,-117.615,-427.76,347.80,-687.93,75.00
-510.25,-910.16,-1101.56,-62.744,31.189,-116.455,-418.37,344.67,-693.97,77.00
-505.37,-900.88,-1095.21,-62.927,31.372,-116.394,-426.19,346.23,-671.33,77.00
-500.49,-918.46,-1095.21,-66.345,30.884,-117.371,-438.71,339.97,-686.42,78.00
-510.25,-903.81,-1090.33,-58.289,31.616,-115.967,-430.89,329.02,-696.99,78.00
-497.07,-920.41,-1091.31,-60.730,32.715,-117.371,-424.63,350.93,-690.95,78.00
-514.65,-909.67,-1089.84,-62.195,31.921,-117.310,-437.14,347.80,-690.95,78.00
-507.32,-913.57,-1091.31,-64.697,32.104,-118.042,-426.19,339.97,-689.44,78.00
-508.79,-910.64,-1097.17,-64.941,31.616,-117.920,-426.19,336.85,-695.48,76.00
-508.30,-904.30,-1090.82,-63.477,31.616,-117.126,-419.93,352.49,-689.44,78.00
-508.79,-908.20,-1093.26,-62.561,31.799,-116.821,-423.06,327.46,-689.44,78.00
-515.63,-923.34,-1097.17,-59.082,31.494,-115.906,-426.19,355.62,-686.42,78.00
-539.06,-927.73,-1103.52,-32.837,38.513,-123.718,-421.50,341.54,-690.95,78.00
-492.68,-1029.79,-1034.18,-14.404,47.668,-139.343,-405.85,354.05,-712.08,77.00
-461.43,-967.77,-967.29,-26.550,42.908,-135.620,-404.29,352.49,-725.66,79.00
-378.91,-1043.46,-986.33,-60.669,30.334,-122.925,-393.34,347.80,-724.15,75.00
-398.44,-1059.08,-1039.55,-74.219,26.245,-117.737,-391.77,346.23,-722.64,76.00
-463.87,-1031.25,-1040.04,-56.458,32.898,-122.986,-393.34,322.76,-718.12,78.00
-472.17,-1042.97,-988.28,-57.617,37.048,-123.352,-383.95,338.41,-712.08,80.00
-391.11,-1080.57,-982.91,-60.242,35.767,-124.451,-390.21,341.54,-709.06,78.00
-436.52,-1015.63,-1006.35,-69.214,32.349,-120.422,-394.90,343.10,-710.57,78.00
-371.09,-1043.46,-996.09,-70.129,31.433,-118.530,-399.60,354.05,-715.10,78.00
-424.32,-1031.74,-1005.37,-73.242,30.151,-117.981,-396.47,347.80,-727.17,78.00
-391.60,-1019.53,-1003.42,-72.388,29.663,-117.310,-401.16,352.49,-722.64,78.00
-429.20,-1007.32,-1033.20,-84.778,26.489,-116.821,-398.03,358.75,-713.59,80.00
-437.50,-960.94,-1065.43,-77.026,34.058,-116.699,-408.98,360.31,-706.04,78.00
-375.49,-890.14,-1032.23,-85.876,45.898,-113.525,-415.24,341.54,-712.08,78.00
-417.48,-977.54,-1088.87,-63.232,43.457,-113.342,-407.42,336.85,-710.57,78.00
-407.71,-943.85,-1059.57,-53.345,45.898,-116.638,-407.42,333.72,-710.57,78.00
-392.09,-878.91,-1066.89,-48.706,54.382,-108.643,-405.85,329.02,-718.12,77.00
