# Fluorescence vs Time - FL1 
# Time ($sec$), Fluorescence
# Filtered data, Detected points
0.436400 12.813888 0.000000
0.436600 12.950176 0.000000
0.436800 13.043169 0.000000
0.437000 13.316372 0.000000
0.437200 14.077903 0.000000
0.437400 15.711694 0.000000
0.437600 18.606394 0.000000
0.437800 23.094402 0.000000
0.438000 29.348559 0.000000
0.438200 37.481820 0.000000
0.438400 47.564711 0.000000
0.438600 59.594863 0.000000
0.438800 73.687666 0.000000
0.439000 89.981674 0.000000
0.439200 108.644104 0.000000
0.439400 129.930221 0.000000
0.439600 153.987598 0.000000
0.439800 180.825161 0.000000
0.440000 210.222410 0.000000
0.440200 241.677463 0.000000
0.440400 274.503029 0.000000
0.440600 307.851287 307.851287
0.440800 340.845106 0.000000
0.441000 372.620939 0.000000
0.441200 402.472494 0.000000
0.441400 429.797041 0.000000
0.441600 454.206833 0.000000
0.441800 475.412436 0.000000
0.442000 493.368417 0.000000
0.442200 508.175647 0.000000
0.442400 520.116639 0.000000
0.442600 529.528684 0.000000
0.442800 536.889958 0.000000
0.443000 542.607561 0.000000
0.443200 547.125586 0.000000
0.443400 550.809924 0.000000
0.443600 553.913862 0.000000
0.443800 556.600213 0.000000
0.444000 558.951296 0.000000
0.444200 560.947356 0.000000
0.444400 562.608552 0.000000
0.444600 563.915538 0.000000
0.444800 564.941750 0.000000
0.445000 565.800464 0.000000
0.445200 566.589021 0.000000
0.445400 567.397250 0.000000
0.445600 568.251894 0.000000
0.445800 569.141550 0.000000
0.446000 570.041897 0.000000
0.446200 570.885621 0.000000
0.446400 571.636450 0.000000
0.446600 572.272741 0.000000
0.446800 572.807797 0.000000
0.447000 573.250584 0.000000
0.447200 573.639224 0.000000
0.447400 574.013283 0.000000
0.447600 574.393352 0.000000
0.447800 574.775360 0.000000
0.448000 575.142966 582.304928
0.448200 575.479116 0.000000
0.448400 575.764929 0.000000
0.448600 575.987379 0.000000
0.448800 576.137456 0.000000
0.449000 576.188852 0.000000
0.449200 576.103240 0.000000
0.449400 575.834584 0.000000
0.449600 575.307062 0.000000
0.449800 574.481117 0.000000
0.450000 573.316404 0.000000
0.450200 571.773998 0.000000
0.450400 569.783062 0.000000
0.450600 567.233486 0.000000
0.450800 563.951535 0.000000
0.451000 559.691535 0.000000
0.451200 554.106954 0.000000
0.451400 546.815407 0.000000
0.451600 537.417590 0.000000
0.451800 525.655780 0.000000
0.452000 511.400662 0.000000
0.452200 494.755642 0.000000
0.452400 475.977408 0.000000
0.452600 455.543251 0.000000
0.452800 433.941840 0.000000
0.453000 411.687631 0.000000
0.453200 389.188230 0.000000
0.453400 366.719964 0.000000
0.453600 344.545994 0.000000
0.453800 322.824726 0.000000
0.454000 301.663504 0.000000
0.454200 281.234393 281.234393
0.454400 261.746654 0.000000
0.454600 243.452000 0.000000
0.454800 226.485414 0.000000
0.455000 210.977631 0.000000
0.455200 196.922500 0.000000
0.455400 184.299571 0.000000
0.455600 173.019589 0.000000
0.455800 162.908053 0.000000
0.456000 153.865014 0.000000
0.456200 145.816475 0.000000
0.456400 138.556951 0.000000
0.456600 132.054580 0.000000
0.456800 126.085116 0.000000
0.457000 120.561855 0.000000
0.457200 115.407086 0.000000
0.457400 110.607013 0.000000
0.457600 106.188908 0.000000
0.457800 102.214961 0.000000
0.458000 98.771583 0.000000
0.458200 96.008211 0.000000
0.458400 93.854737 0.000000
0.458600 92.245029 0.000000
0.458800 90.973997 0.000000
0.459000 89.945794 0.000000
0.459200 88.944527 0.000000
0.459400 87.875140 0.000000
0.459600 86.602424 0.000000
0.459800 85.078111 0.000000
0.460000 83.307241 0.000000
0.460200 81.141252 0.000000
0.460400 78.569297 0.000000
0.460600 75.731323 0.000000
0.460800 72.719686 0.000000
0.461000 69.868879 0.000000
0.461200 67.342697 0.000000
0.461400 65.302122 0.000000
0.461600 63.840979 0.000000
0.461800 62.913868 0.000000
0.462000 62.378635 0.000000
0.462200 62.227629 62.227629
0.462400 62.365138 0.000000
0.462600 62.927056 0.000000
0.462800 63.971073 0.000000
0.463000 65.612783 0.000000
0.463200 67.718755 0.000000
0.463400 70.169098 0.000000
0.463600 72.636498 0.000000
0.463800 74.821153 0.000000
0.464000 76.352164 0.000000
0.464200 77.043183 0.000000
0.464400 76.980193 0.000000
0.464600 76.380863 0.000000
0.464800 75.569963 0.000000
0.465000 74.912653 0.000000
0.465200 74.660554 0.000000
0.465400 74.808687 0.000000
0.465600 75.173683 0.000000
0.465800 75.407897 0.000000
0.466000 75.237642 0.000000
0.466200 74.377254 0.000000
0.466400 72.695430 0.000000
0.466600 70.268139 0.000000
0.466800 67.246747 0.000000
0.467000 63.751691 0.000000
0.467200 60.135009 0.000000
0.467400 56.693398 0.000000
0.467600 53.691693 0.000000
0.467800 51.260264 0.000000
0.468000 49.315958 0.000000
0.468200 47.647608 0.000000
0.468400 46.011649 0.000000
0.468600 44.120986 0.000000
0.468800 41.841612 0.000000
0.469000 39.231248 0.000000
0.469200 36.433631 0.000000
0.469400 33.617916 0.000000
0.469600 30.972442 0.000000
0.469800 28.546217 0.000000
0.470000 26.310677 0.000000
0.470200 24.326946 0.000000
0.470400 22.518670 0.000000
0.470600 20.847070 0.000000
0.470800 19.313258 0.000000
0.471000 17.998055 0.000000
0.471200 17.092985 0.000000
0.471400 16.618547 0.000000
0.471600 16.826226 0.000000
0.471800 17.676823 0.000000
0.472000 19.153988 0.000000
0.472200 21.108879 0.000000
0.472400 23.249094 0.000000
0.472600 25.130694 0.000000
0.472800 26.326044 0.000000
0.473000 26.500680 0.000000
0.473200 25.418210 0.000000
0.473400 23.206669 0.000000
0.473600 20.192114 0.000000
0.473800 17.000916 0.000000
0.474000 14.287462 0.000000
0.474200 12.645473 12.645473
0.474400 12.425620 0.000000
0.474600 13.987191 0.000000
0.474800 17.485130 0.000000
0.475000 23.069309 0.000000
0.475200 30.908399 0.000000
0.475400 41.174511 0.000000
0.475600 53.929479 0.000000
0.475800 69.130971 0.000000
0.476000 86.796146 0.000000
0.476200 106.763140 0.000000
0.476400 128.950479 0.000000
0.476600 153.345588 0.000000
0.476800 179.947670 0.000000
0.477000 208.752785 0.000000
0.477200 239.548585 0.000000
0.477400 271.910174 0.000000
0.477600 305.079243 305.079243
0.477800 338.113295 0.000000
0.478000 369.875683 0.000000
0.478200 399.351806 0.000000
0.478400 425.826381 0.000000
0.478600 448.919864 0.000000
0.478800 468.659717 0.000000
0.479000 485.309415 0.000000
0.479200 499.320299 0.000000
0.479400 511.112340 0.000000
0.479600 521.053383 0.000000
0.479800 529.450516 0.000000
0.480000 536.499050 0.000000
0.480200 542.364475 0.000000
0.480400 547.219944 0.000000
0.480600 551.195873 0.000000
0.480800 554.431937 0.000000
0.481000 557.067781 0.000000
0.481200 559.212180 0.000000
0.481400 560.976697 0.000000
0.481600 562.454574 0.000000
0.481800 563.709492 0.000000
0.482000 564.795993 0.000000
0.482200 565.758134 0.000000
0.482400 566.647991 0.000000
0.482600 567.497630 0.000000
0.482800 568.340484 0.000000
0.483000 569.219587 0.000000
0.483200 570.145781 0.000000
0.483400 571.095083 0.000000
0.483600 572.020057 0.000000
0.483800 572.864609 0.000000
0.484000 573.585489 0.000000
0.484200 574.146058 0.000000
0.484400 574.569083 0.000000
0.484600 574.880626 0.000000
0.484800 575.120225 0.000000
0.485000 575.325450 0.000000
0.485200 575.505271 0.000000
0.485400 575.635186 0.000000
0.485600 575.694230 0.000000
0.485800 575.656040 0.000000
0.486000 575.474237 0.000000
0.486200 575.120638 0.000000
0.486400 574.530842 581.304928
0.486600 573.642083 0.000000
0.486800 572.388152 0.000000
0.487000 570.710186 0.000000
0.487200 568.529302 0.000000
0.487400 565.751478 0.000000
0.487600 562.302407 0.000000
0.487800 558.015304 0.000000
0.488000 552.681686 0.000000
0.488200 546.011103 0.000000
0.488400 537.632382 0.000000
0.488600 527.153073 0.000000
0.488800 514.309256 0.000000
0.489000 498.912570 0.000000
0.489200 481.021428 0.000000
0.489400 460.935849 0.000000
0.489600 439.182252 0.000000
0.489800 416.336523 0.000000
0.490000 393.022128 0.000000
0.490200 369.791881 0.000000
0.490400 347.050362 0.000000
0.490600 325.036468 0.000000
0.490800 304.007436 0.000000
0.491000 284.103349 284.103349
0.491200 265.488087 0.000000
0.491400 248.371716 0.000000
0.491600 232.870705 0.000000
0.491800 218.910610 0.000000
0.492000 206.301105 0.000000
0.492200 194.630489 0.000000
0.492400 183.528246 0.000000
0.492600 172.794875 0.000000
0.492800 162.415582 0.000000
0.493000 152.572252 0.000000
0.493200 143.638967 0.000000
0.493400 135.837202 0.000000
0.493600 129.277094 0.000000
0.493800 123.792743 0.000000
0.494000 119.096475 0.000000
0.494200 114.897091 0.000000
0.494400 110.920487 0.000000
0.494600 106.999192 0.000000
0.494800 103.230477 0.000000
0.495000 99.603920 0.000000
0.495200 96.208999 0.000000
0.495400 93.047257 0.000000
0.495600 90.005406 0.000000
0.495800 86.980973 0.000000
0.496000 83.892770 0.000000
0.496200 80.724863 0.000000
0.496400 77.800114 0.000000
0.496600 75.401046 0.000000
0.496800 73.743174 0.000000
0.497000 72.867484 0.000000
0.497200 72.598636 0.000000
0.497400 72.451950 0.000000
0.497600 72.071658 0.000000
0.497800 71.054496 0.000000
0.498000 69.527248 0.000000
0.498200 67.672111 0.000000
0.498400 65.832519 0.000000
0.498600 64.312325 0.000000
0.498800 63.238075 0.000000
0.499000 62.518309 0.000000
0.499200 61.980913 0.000000
0.499400 61.393906 0.000000
0.499600 60.371078 0.000000
0.499800 58.802866 0.000000
0.500000 56.612186 0.000000
0.500200 54.041038 0.000000
0.500400 51.418763 0.000000
0.500600 49.204348 0.000000
0.500800 47.858425 0.000000
0.501000 47.593127 47.593127
0.501200 48.325966 0.000000
0.501400 49.645571 0.000000
0.501600 51.076806 0.000000
0.501800 52.111113 0.000000
0.502000 52.503704 0.000000
0.502200 51.997624 0.000000
0.502400 50.794424 0.000000
0.502600 48.985988 0.000000
0.502800 46.826582 0.000000
0.503000 44.527681 0.000000
0.503200 42.275314 0.000000
0.503400 40.313088 0.000000
0.503600 38.774878 0.000000
0.503800 37.893835 0.000000
0.504000 37.519135 0.000000
0.504200 37.681014 0.000000
0.504400 38.089144 0.000000
0.504600 38.612087 0.000000
0.504800 38.939597 0.000000
0.505000 38.948242 0.000000
0.505200 38.574017 0.000000
0.505400 37.891900 0.000000
0.505600 37.062977 0.000000
0.505800 36.297944 0.000000
0.506000 35.804894 0.000000
0.506200 35.681477 0.000000
0.506400 35.955896 0.000000
0.506600 36.392079 0.000000
0.506800 36.745201 0.000000
0.507000 36.810014 0.000000
0.507200 36.429716 0.000000
0.507400 35.533194 0.000000
0.507600 34.206888 0.000000
0.507800 32.595462 0.000000
0.508000 30.882890 0.000000
0.508200 29.304515 0.000000
0.508400 27.952646 0.000000
0.508600 26.976534 0.000000
0.508800 26.311999 0.000000
0.509000 25.929894 0.000000
0.509200 25.645789 0.000000
0.509400 25.343341 0.000000
0.509600 24.841319 0.000000
0.509800 24.120365 0.000000
0.510000 23.222964 0.000000
0.510200 22.253878 0.000000
0.510400 21.455290 0.000000
0.510600 21.111236 21.111236
0.510800 21.561753 0.000000
0.511000 23.201951 0.000000
0.511200 26.197540 0.000000
0.511400 30.560926 0.000000
0.511600 36.195679 0.000000
0.511800 42.797303 0.000000
0.512000 50.137158 0.000000
0.512200 58.117598 0.000000
0.512400 67.023009 0.000000
0.512600 77.309435 0.000000
0.512800 89.603357 0.000000
0.513000 104.524666 0.000000
0.513200 122.423925 0.000000
0.513400 143.497401 0.000000
0.513600 167.620897 0.000000
0.513800 194.521911 0.000000
0.514000 223.790980 0.000000
0.514200 254.947677 0.000000
0.514400 287.361467 0.000000
0.514600 320.308560 320.308560
0.514800 352.895647 0.000000
0.515000 384.221974 0.000000
0.515200 413.370533 0.000000
0.515400 439.678952 0.000000
0.515600 462.769109 0.000000
0.515800 482.485836 0.000000
0.516000 498.969367 0.000000
0.516200 512.522097 0.000000
0.516400 523.514978 0.000000
0.516600 532.316714 0.000000
0.516800 539.306118 0.000000
0.517000 544.783439 0.000000
0.517200 548.983951 0.000000
0.517400 552.175564 0.000000
0.517600 554.545853 0.000000
0.517800 556.321070 0.000000
0.518000 557.756771 0.000000
0.518200 559.043870 0.000000
0.518400 560.352721 0.000000
0.518600 561.803670 0.000000
0.518800 563.402030 0.000000
0.519000 565.108499 0.000000
0.519200 566.827181 0.000000
0.519400 568.457957 0.000000
0.519600 569.928687 0.000000
0.519800 571.184133 0.000000
0.520000 572.202102 0.000000
0.520200 573.008238 0.000000
0.520400 573.625165 0.000000
0.520600 574.101056 0.000000
0.520800 574.476348 0.000000
0.521000 574.795468 0.000000
0.521200 575.092686 0.000000
0.521400 575.381770 0.000000
0.521600 575.656147 0.000000
0.521800 575.895789 0.000000
0.522000 576.065827 579.304928
0.522200 576.145044 0.000000
0.522400 576.126134 0.000000
0.522600 576.002752 0.000000
0.522800 575.785565 0.000000
0.523000 575.453145 0.000000
0.523200 574.972202 0.000000
0.523400 574.294479 0.000000
0.523600 573.317592 0.000000
0.523800 571.908280 0.000000
0.524000 569.933373 0.000000
0.524200 567.232018 0.000000
0.524400 563.578908 0.000000
0.524600 558.788879 0.000000
0.524800 552.691830 0.000000
0.525000 545.093649 0.000000
0.525200 535.793507 0.000000
0.525400 524.601182 0.000000
0.525600 511.385794 0.000000
0.525800 496.046891 0.000000
0.526000 478.600839 0.000000
0.526200 459.201505 0.000000
0.526400 438.144761 0.000000
0.526600 415.832032 0.000000
0.526800 392.752742 0.000000
0.527000 369.408209 0.000000
0.527200 346.291040 0.000000
0.527400 323.852271 0.000000
0.527600 302.448216 0.000000
0.527800 282.280376 282.280376
0.528000 263.433935 0.000000
0.528200 245.893809 0.000000
0.528400 229.574288 0.000000
0.528600 214.557570 0.000000
0.528800 200.823703 0.000000
0.529000 188.507231 0.000000
0.529200 177.749693 0.000000
0.529400 168.534486 0.000000
0.529600 160.700411 0.000000
0.529800 153.924411 0.000000
0.530000 147.801807 0.000000
0.530200 141.969904 0.000000
0.530400 136.159554 0.000000
0.530600 130.247156 0.000000
0.530800 124.230876 0.000000
0.531000 118.284753 0.000000
0.531200 112.646362 0.000000
0.531400 107.522694 0.000000
0.531600 103.027282 0.000000
0.531800 99.231672 0.000000
0.532000 96.114209 0.000000
0.532200 93.641478 0.000000
0.532400 91.656758 0.000000
0.532600 90.067531 0.000000
0.532800 88.723244 0.000000
0.533000 87.554787 0.000000
0.533200 86.337758 0.000000
0.533400 84.869383 0.000000
0.533600 83.013383 0.000000
0.533800 80.744031 0.000000
0.534000 78.100226 0.000000
0.534200 75.366195 0.000000
0.534400 72.743039 0.000000
0.534600 70.495644 0.000000
0.534800 68.712741 0.000000
0.535000 67.373632 0.000000
0.535200 66.227448 0.000000
0.535400 65.144264 0.000000
0.535600 64.013235 0.000000
0.535800 62.819675 0.000000
0.536000 61.608213 0.000000
0.536200 60.478139 0.000000
0.536400 59.491728 0.000000
0.536600 58.683086 0.000000
0.536800 57.927321 0.000000
0.537000 57.079158 0.000000
0.537200 55.993488 0.000000
0.537400 54.603086 0.000000
0.537600 52.951613 0.000000
0.537800 51.133906 0.000000
0.538000 49.337353 0.000000
0.538200 47.790853 0.000000
0.538400 46.639667 0.000000
0.538600 45.905122 0.000000
0.538800 45.469704 0.000000
0.539000 45.225327 0.000000
0.539200 44.948571 0.000000
0.539400 44.376597 0.000000
0.539600 43.284893 0.000000
0.539800 41.526974 0.000000
0.540000 39.196595 0.000000
0.540200 36.392155 0.000000
0.540400 33.470086 0.000000
0.540600 30.812864 0.000000
0.540800 28.848461 0.000000
0.541000 27.724023 0.000000
0.541200 27.387744 27.387744
0.541400 27.608989 0.000000
0.541600 28.111094 0.000000
0.541800 28.628246 0.000000
0.542000 28.989040 0.000000
0.542200 29.189044 0.000000
0.542400 29.245623 0.000000
0.542600 29.139858 0.000000
0.542800 28.975445 0.000000
0.543000 28.582806 0.000000
0.543200 28.009163 0.000000
0.543400 27.372437 0.000000
0.543600 26.907141 0.000000
0.543800 26.753730 0.000000
0.544000 27.158045 0.000000
0.544200 28.084670 0.000000
0.544400 29.453813 0.000000
0.544600 30.899419 0.000000
0.544800 32.017620 0.000000
0.545000 32.478661 0.000000
0.545200 32.110329 0.000000
0.545400 30.834419 0.000000
0.545600 28.820355 0.000000
0.545800 26.269657 0.000000
0.546000 23.548171 0.000000
0.546200 21.127965 0.000000
0.546400 19.359876 0.000000
0.546600 18.657134 18.657134
0.546800 19.280865 0.000000
0.547000 21.171561 0.000000
0.547200 24.308109 0.000000
0.547400 28.206349 0.000000
0.547600 32.486218 0.000000
0.547800 36.735661 0.000000
0.548000 40.767284 0.000000
0.548200 44.598589 0.000000
0.548400 48.492609 0.000000
0.548600 52.918054 0.000000
0.548800 58.408687 0.000000
0.549000 65.471561 0.000000
0.549200 74.630505 0.000000
0.549400 86.337732 0.000000
0.549600 100.982657 0.000000
0.549800 118.816970 0.000000
0.550000 140.024493 0.000000
0.550200 164.516575 0.000000
0.550400 191.954239 0.000000
0.550600 221.839998 0.000000
0.550800 253.451900 0.000000
0.551000 286.031123 0.000000
0.551200 318.893149 318.893149
0.551400 351.220851 0.000000
0.551600 382.328071 0.000000
0.551800 411.466116 0.000000
0.552000 437.967157 0.000000
0.552200 461.282385 0.000000
0.552400 481.068798 0.000000
0.552600 497.326760 0.000000
0.552800 510.326506 0.000000
0.553000 520.583319 0.000000
0.553200 528.748468 0.000000
0.553400 535.383509 0.000000
0.553600 540.977409 0.000000
0.553800 545.839084 0.000000
0.554000 550.109138 0.000000
0.554200 553.827833 0.000000
0.554400 557.016805 0.000000
0.554600 559.700456 0.000000
0.554800 561.957861 0.000000
0.555000 563.900460 0.000000
0.555200 565.612163 0.000000
0.555400 567.134676 0.000000
0.555600 568.487414 0.000000
0.555800 569.653901 0.000000
0.556000 570.627505 0.000000
0.556200 571.423550 0.000000
0.556400 572.051226 0.000000
0.556600 572.557551 0.000000
0.556800 572.973650 0.000000
0.557000 573.307820 0.000000
0.557200 573.597289 0.000000
0.557400 573.856499 0.000000
0.557600 574.115183 0.000000
0.557800 574.417392 0.000000
0.558000 574.787112 0.000000
0.558200 575.231161 0.000000
0.558400 575.710463 0.000000
0.558600 576.184835 0.000000
0.558800 576.590784 580.304928
0.559000 576.860636 0.000000
0.559200 576.979317 0.000000
0.559400 576.927823 0.000000
0.559600 576.720746 0.000000
0.559800 576.371511 0.000000
0.560000 575.899961 0.000000
0.560200 575.300394 0.000000
0.560400 574.546453 0.000000
0.560600 573.588292 0.000000
0.560800 572.360754 0.000000
0.561000 570.758489 0.000000
0.561200 568.661824 0.000000
0.561400 565.914363 0.000000
0.561600 562.362750 0.000000
0.561800 557.762165 0.000000
0.562000 551.877106 0.000000
0.562200 544.388457 0.000000
0.562400 534.937691 0.000000
0.562600 523.206812 0.000000
0.562800 508.947519 0.000000
0.563000 492.116647 0.000000
0.563200 472.861220 0.000000
0.563400 451.556655 0.000000
0.563600 428.817687 0.000000
0.563800 405.290080 0.000000
0.564000 381.680842 0.000000
0.564200 358.514081 0.000000
0.564400 336.266304 0.000000
0.564600 315.271347 0.000000
0.564800 295.660307 0.000000
0.565000 277.445011 277.445011
0.565200 260.712884 0.000000
0.565400 245.344692 0.000000
0.565600 231.251328 0.000000
0.565800 218.298453 0.000000
0.566000 206.293797 0.000000
0.566200 195.062181 0.000000
0.566400 184.522073 0.000000
0.566600 174.655523 0.000000
0.566800 165.545619 0.000000
0.567000 157.282593 0.000000
0.567200 149.924860 0.000000
0.567400 143.510258 0.000000
0.567600 137.942616 0.000000
0.567800 133.030317 0.000000
0.568000 128.762559 0.000000
0.568200 125.097762 0.000000
0.568400 122.208958 0.000000
0.568600 120.066670 0.000000
0.568800 118.520885 0.000000
0.569000 117.336757 0.000000
0.569200 116.062807 0.000000
0.569400 114.147392 0.000000
0.569600 111.362473 0.000000
0.569800 107.633711 0.000000
0.570000 103.199654 0.000000
0.570200 98.519296 0.000000
0.570400 94.061893 0.000000
0.570600 90.198870 0.000000
0.570800 87.083903 0.000000
0.571000 84.595199 0.000000
0.571200 82.544236 0.000000
0.571400 80.680871 0.000000
0.571600 78.743893 0.000000
0.571800 76.664726 0.000000
0.572000 74.378364 0.000000
0.572200 71.848150 0.000000
0.572400 69.085877 0.000000
0.572600 65.937372 0.000000
0.572800 62.485809 0.000000
0.573000 58.870425 0.000000
0.573200 55.340865 0.000000
0.573400 52.271408 0.000000
0.573600 50.009249 0.000000
0.573800 48.739289 0.000000
0.574000 48.449118 48.449118
0.574200 48.887809 0.000000
0.574400 49.710371 0.000000
0.574600 50.350147 0.000000
0.574800 50.439949 0.000000
0.575000 49.772045 0.000000
0.575200 48.275675 0.000000
0.575400 46.137709 0.000000
0.575600 43.688744 0.000000
0.575800 41.395865 0.000000
0.576000 39.616939 0.000000
0.576200 38.579129 0.000000
0.576400 38.282621 0.000000
0.576600 38.584503 0.000000
0.576800 39.271143 0.000000
0.577000 39.982184 0.000000
0.577200 40.477635 0.000000
0.577400 40.512106 0.000000
0.577600 39.940032 0.000000
0.577800 38.777425 0.000000
0.578000 37.043115 0.000000
0.578200 34.931595 0.000000
0.578400 32.728375 0.000000
0.578600 30.670748 0.000000
0.578800 29.059922 0.000000
0.579000 28.038466 0.000000
0.579200 27.645759 0.000000
0.579400 27.898609 0.000000
0.579600 28.709591 0.000000
0.579800 29.880484 0.000000
0.580000 31.175332 0.000000
0.580200 32.383609 0.000000
0.580400 33.259338 0.000000
0.580600 33.711614 0.000000
0.580800 33.733379 0.000000
0.581000 33.414806 0.000000
0.581200 32.772301 0.000000
0.581400 31.786493 0.000000
0.581600 30.345905 0.000000
0.581800 28.218589 0.000000
0.582000 25.275195 0.000000
0.582200 21.726180 0.000000
0.582400 17.865931 0.000000
0.582600 14.279207 0.000000
0.582800 11.586141 0.000000
0.583000 10.277461 0.000000
0.583200 10.623412 0.000000
0.583400 12.587535 0.000000
0.583600 15.813890 0.000000
0.583800 19.680811 0.000000
0.584000 23.600021 0.000000
0.584200 26.846044 0.000000
0.584400 29.002810 0.000000
0.584600 29.980707 0.000000
0.584800 29.909582 0.000000
0.585000 29.313801 0.000000
0.585200 28.838307 28.838307
0.585400 29.216743 0.000000
0.585600 31.110490 0.000000
0.585800 35.073156 0.000000
0.586000 41.579821 0.000000
0.586200 50.830441 0.000000
0.586400 62.843093 0.000000
0.586600 77.582877 0.000000
0.586800 94.736146 0.000000
0.587000 114.052752 0.000000
0.587200 135.342745 0.000000
0.587400 158.483175 0.000000
0.587600 183.496393 0.000000
0.587800 210.391204 0.000000
0.588000 239.121770 0.000000
0.588200 269.413911 0.000000
0.588400 300.842971 300.842971
0.588600 332.639015 0.000000
0.588800 363.931707 0.000000
0.589000 393.835533 0.000000
0.589200 421.520259 0.000000
0.589400 446.403464 0.000000
0.589600 468.172501 0.000000
0.589800 486.761079 0.000000
0.590000 502.362472 0.000000
0.590200 515.235441 0.000000
0.590400 525.707798 0.000000
0.590600 534.116035 0.000000
0.590800 540.741505 0.000000
0.591000 545.935659 0.000000
0.591200 549.977989 0.000000
0.591400 553.127336 0.000000
0.591600 555.645064 0.000000
0.591800 557.697335 0.000000
0.592000 559.413049 0.000000
0.592200 560.862659 0.000000
0.592400 562.142890 0.000000
0.592600 563.322909 0.000000
0.592800 564.482420 0.000000
0.593000 565.680932 0.000000
0.593200 566.922950 0.000000
0.593400 568.186730 0.000000
0.593600 569.400611 0.000000
0.593800 570.490090 0.000000
0.594000 571.415860 578.304928
0.594200 572.156262 0.000000
0.594400 572.721550 0.000000
0.594600 573.163671 0.000000
0.594800 573.496548 0.000000
0.595000 573.732781 0.000000
0.595200 573.887919 0.000000
0.595400 573.966120 0.000000
0.595600 573.984281 0.000000
0.595800 573.955081 0.000000
0.596000 573.929292 0.000000
0.596200 573.916652 0.000000
0.596400 573.954859 0.000000
0.596600 574.029155 0.000000
0.596800 574.111625 0.000000
0.597000 574.154518 0.000000
0.597200 574.078327 0.000000
0.597400 573.812515 0.000000
0.597600 573.228512 0.000000
0.597800 572.212367 0.000000
0.598000 570.603781 0.000000
0.598200 568.272781 0.000000
0.598400 565.073635 0.000000
0.598600 560.882322 0.000000
0.598800 555.477149 0.000000
0.599000 548.682345 0.000000
0.599200 540.190307 0.000000
0.599400 529.679843 0.000000
0.599600 516.824666 0.000000
0.599800 501.469399 0.000000
0.600000 483.573225 0.000000
0.600200 463.348791 0.000000
0.600400 441.263903 0.000000
0.600600 417.886543 0.000000
0.600800 393.888790 0.000000
0.601000 369.884034 0.000000
0.601200 346.441183 0.000000
0.601400 324.002256 0.000000
0.601600 302.870358 0.000000
0.601800 283.370192 283.370192
0.602000 265.634347 0.000000
0.602200 249.837790 0.000000
0.602400 235.939016 0.000000
0.602600 223.914393 0.000000
0.602800 213.496449 0.000000
0.603000 204.412640 0.000000
0.603200 196.216604 0.000000
0.603400 188.504905 0.000000
0.603600 180.995437 0.000000
0.603800 173.476116 0.000000
0.604000 165.938431 0.000000
0.604200 158.529084 0.000000
0.604400 151.386607 0.000000
0.604600 144.702438 0.000000
0.604800 138.580315 0.000000
0.605000 133.008015 0.000000
0.605200 127.944626 0.000000
0.605400 123.188020 0.000000
0.605600 118.620548 0.000000
0.605800 114.124908 0.000000
0.606000 109.637377 0.000000
0.606200 105.260122 0.000000
0.606400 101.081666 0.000000
0.606600 97.377088 0.000000
0.606800 94.183026 0.000000
0.607000 91.644816 0.000000
0.607200 89.714210 0.000000
0.607400 88.301836 0.000000
0.607600 87.305086 0.000000
0.607800 86.536246 0.000000
0.608000 85.946320 0.000000
0.608200 85.408020 0.000000
0.608400 84.892162 0.000000
0.608600 84.345129 0.000000
0.608800 83.665281 0.000000
0.609000 82.879139 0.000000
0.609200 81.879730 0.000000
0.609400 80.566599 0.000000
0.609600 78.926948 0.000000
0.609800 76.937417 0.000000
0.610000 74.705235 0.000000
0.610200 72.511964 0.000000
0.610400 70.625316 0.000000
0.610600 69.249274 0.000000
0.610800 68.444996 0.000000
0.611000 68.159206 0.000000
0.611200 68.078918 0.000000
0.611400 67.956818 0.000000
0.611600 67.511348 0.000000
0.611800 66.657995 0.000000
0.612000 65.350035 0.000000
0.612200 63.624816 0.000000
0.612400 61.497897 0.000000
0.612600 58.988420 0.000000
0.612800 56.189558 0.000000
0.613000 53.239768 0.000000
0.613200 50.163965 0.000000
0.613400 47.158187 0.000000
0.613600 44.325476 0.000000
0.613800 41.805342 0.000000
0.614000 39.588608 0.000000
0.614200 37.699294 0.000000
0.614400 36.027203 0.000000
0.614600 34.494442 0.000000
0.614800 32.954942 0.000000
0.615000 31.312988 0.000000
0.615200 29.584069 0.000000
0.615400 27.858024 0.000000
0.615600 26.340951 0.000000
0.615800 25.216875 0.000000
0.616000 24.559180 0.000000
0.616200 24.283106 0.000000
0.616400 24.205613 0.000000
0.616600 24.165198 0.000000
0.616800 23.984143 0.000000
0.617000 23.607536 0.000000
0.617200 22.997154 0.000000
0.617400 22.375764 0.000000
0.617600 21.815022 0.000000
0.617800 21.414375 0.000000
0.618000 21.079421 0.000000
0.618200 20.755549 0.000000
0.618400 20.143464 0.000000
0.618600 19.064823 0.000000
0.618800 17.485535 0.000000
0.619000 15.471548 0.000000
0.619200 13.204105 0.000000
0.619400 11.104384 0.000000
0.619600 9.474664 0.000000
0.619800 8.432606 0.000000
0.620000 8.128512 8.128512
0.620200 8.563184 0.000000
0.620400 9.793209 0.000000
0.620600 11.659572 0.000000
0.620800 13.965918 0.000000
0.621000 16.387616 0.000000
0.621200 18.481344 0.000000
0.621400 20.018833 0.000000
0.621600 20.873886 0.000000
0.621800 21.332501 0.000000
0.622000 22.014298 0.000000
0.622200 23.677771 0.000000
