# Scattering^16 vs Time
# Time,Scatter amount^16
# Forward scatter, Side scatter
2832.000000 0.000186 0.000000
2833.000000 0.000179 0.000000
2834.000000 0.000168 0.000000
2835.000000 0.000159 0.000000
2836.000000 0.000154 0.000000
2837.000000 0.000143 0.000000
2838.000000 0.000133 0.000000
2839.000000 0.000124 0.000000
2840.000000 0.000112 0.000000
2841.000000 0.000105 0.000000
2842.000000 0.000095 0.000000
2843.000000 0.000084 0.000000
2844.000000 0.000077 0.000000
2845.000000 0.000070 0.000001
2846.000000 0.000065 0.000001
2847.000000 0.000060 0.000001
2848.000000 0.000056 0.000001
2849.000000 0.000054 0.000001
2850.000000 0.000053 0.000001
2851.000000 0.000053 0.000001
2852.000000 0.000056 0.000001
2853.000000 0.000060 0.000001
2854.000000 0.000065 0.000001
2855.000000 0.000073 0.000002
2856.000000 0.000086 0.000002
2857.000000 0.000103 0.000002
2858.000000 0.000126 0.000003
2859.000000 0.000153 0.000003
2860.000000 0.000187 0.000003
2861.000000 0.000230 0.000004
2862.000000 0.000283 0.000004
2863.000000 0.000339 0.000004
2864.000000 0.000392 0.000004
2865.000000 0.000444 0.000004
2866.000000 0.000494 0.000004
2867.000000 0.000535 0.000004
2868.000000 0.000552 0.000003
2869.000000 0.000544 0.000003
2870.000000 0.000520 0.000003
2871.000000 0.000481 0.000002
2872.000000 0.000437 0.000002
2873.000000 0.000383 0.000002
2874.000000 0.000325 0.000002
2875.000000 0.000269 0.000001
2876.000000 0.000220 0.000001
2877.000000 0.000179 0.000001
2878.000000 0.000145 0.000001
2879.000000 0.000118 0.000001
2880.000000 0.000097 0.000001
2881.000000 0.000078 0.000001
2882.000000 0.000065 0.000001
2883.000000 0.000056 0.000001
2884.000000 0.000048 0.000001
2885.000000 0.000042 0.000001
2886.000000 0.000037 0.000001
2887.000000 0.000034 0.000001
2888.000000 0.000032 0.000001
2889.000000 0.000030 0.000001
2890.000000 0.000029 0.000001
2891.000000 0.000028 0.000002
2892.000000 0.000028 0.000002
2893.000000 0.000028 0.000002
2894.000000 0.000028 0.000002
2895.000000 0.000028 0.000003
2896.000000 0.000029 0.000003
2897.000000 0.000030 0.000004
2898.000000 0.000032 0.000005
2899.000000 0.000035 0.000005
2900.000000 0.000039 0.000006
2901.000000 0.000045 0.000006
2902.000000 0.000054 0.000007
2903.000000 0.000068 0.000007
2904.000000 0.000086 0.000007
2905.000000 0.000114 0.000007
2906.000000 0.000156 0.000007
2907.000000 0.000224 0.000006
2908.000000 0.000329 0.000006
2909.000000 0.000503 0.000005
2910.000000 0.000791 0.000005
2911.000000 0.001281 0.000004
2912.000000 0.002143 0.000004
2913.000000 0.003754 0.000004
2914.000000 0.006731 0.000003
2915.000000 0.012291 0.000003
2916.000000 0.022988 0.000003
2917.000000 0.044753 0.000003
2918.000000 0.091401 0.000003
2919.000000 0.189963 0.000004
2920.000000 0.406092 0.000004
2921.000000 0.891848 0.000004
2922.000000 2.024830 0.000004
2923.000000 4.766138 0.000005
2924.000000 11.363737 0.000005
2925.000000 27.624187 0.000005
2926.000000 68.190456 0.000006
2927.000000 171.164864 0.000006
2928.000000 435.116154 0.000006
2929.000000 1112.789818 0.000006
2930.000000 2868.326940 0.000007
2931.000000 7471.396629 0.000007
2932.000000 19465.360945 0.000008
2933.000000 50905.182708 0.000009
2934.000000 134060.544073 0.000011
2935.000000 353792.777486 0.000014
2936.000000 937571.710009 0.000018
2937.000000 2477912.555725 0.000024
2938.000000 6595505.363237 0.000033
2939.000000 17540224.400300 0.000047
2940.000000 46327613.245828 0.000067
2941.000000 121609457.335372 0.000098
2942.000000 315506741.966060 0.000147
2943.000000 808723350.458317 0.000217
2944.000000 2030870260.421339 0.000319
2945.000000 4975285807.231755 0.000467
2946.000000 11812666185.391491 0.000660
2947.000000 27011864969.146442 0.000906
2948.000000 59309228763.264412 0.001206
2949.000000 124204313610.343414 0.001528
2950.000000 247011702797.247467 0.001885
2951.000000 464981649127.972961 0.002236
2952.000000 825134173332.461914 0.002531
2953.000000 1372789923215.117188 0.002730
2954.000000 2140607541295.576904 0.002808
2955.000000 3107628461935.950684 0.002733
2956.000000 4184388556754.216309 0.002539
2957.000000 5233131281130.606445 0.002246
2958.000000 6050308771212.401367 0.001878
2959.000000 6445471654000.378906 0.001490
2960.000000 6318960617481.731445 0.001108
2961.000000 5677214721879.429688 0.000784
2962.000000 4673362282588.216797 0.000524
2963.000000 3510439640217.568359 0.000329
2964.000000 2405310552140.129395 0.000194
2965.000000 1499227383696.438721 0.000106
2966.000000 846784261861.134766 0.000055
2967.000000 432494963657.078979 0.000026
2968.000000 199083283716.633575 0.000012
2969.000000 82665280790.095169 0.000005
2970.000000 30831004523.976288 0.000002
2971.000000 10293040458.211985 0.000001
2972.000000 3075303449.552059 0.000000
2973.000000 818784327.359175 0.000000
2974.000000 194708928.656374 0.000000
2975.000000 41141833.493801 0.000000
2976.000000 7704737.924294 0.000000
2977.000000 1280736.054203 0.000000
2978.000000 188993.530390 0.000000
2979.000000 24639.104941 0.000000
2980.000000 2838.746078 0.000000
2981.000000 289.278358 0.000000
2982.000000 26.095109 0.000000
2983.000000 2.083713 0.000000
2984.000000 0.147752 0.000000
2985.000000 0.009295 0.000000
2986.000000 0.000521 0.000000
2987.000000 0.000027 0.000000
2988.000000 0.000001 0.000000
2989.000000 0.000000 0.000000
2990.000000 0.000000 0.000000
2991.000000 0.000000 0.000000
2992.000000 0.000000 0.000000
2993.000000 0.000000 0.000000
2994.000000 0.000000 0.000000
2995.000000 0.000000 0.000000
2996.000000 0.000000 0.000000
2997.000000 0.000000 0.000000
2998.000000 0.000000 0.000000
2999.000000 0.000000 0.000000
3000.000000 0.000000 0.000000
3001.000000 0.000000 0.000000
3002.000000 0.000000 0.000000
3003.000000 0.000000 0.000000
3004.000000 0.000000 0.000000
3005.000000 0.000000 0.000000
3006.000000 0.000000 0.000000
3007.000000 0.000000 0.000000
3008.000000 0.000000 0.000000
3009.000000 0.000000 0.000000
3010.000000 0.000000 0.000000
3011.000000 0.000000 0.000000
3012.000000 0.000000 0.000000
3013.000000 0.000000 0.000000
3014.000000 0.000000 0.000000
3015.000000 0.000000 0.000000
3016.000000 0.000000 0.000000
3017.000000 0.000000 0.000000
3018.000000 0.000000 0.000000
3019.000000 0.000000 0.000000
3020.000000 0.000000 0.000000
3021.000000 0.000000 0.000000
3022.000000 0.000000 0.000000
3023.000000 0.000000 0.000000
3024.000000 0.000000 0.000000
3025.000000 0.000000 0.000000
3026.000000 0.000000 0.000000
3027.000000 0.000000 0.000000
3028.000000 0.000000 0.000000
3029.000000 0.000000 0.000000
3030.000000 0.000000 0.000000
3031.000000 0.000000 0.000000
3032.000000 0.000000 0.000000
3033.000000 0.000000 0.000000
3034.000000 0.000000 0.000000
3035.000000 0.000000 0.000000
3036.000000 0.000000 0.000000
3037.000000 0.000000 0.000000
3038.000000 0.000000 0.000000
3039.000000 0.000000 0.000000
3040.000000 0.000000 0.000000
3041.000000 0.000000 0.000000
3042.000000 0.000000 0.000000
3043.000000 0.000000 0.000000
3044.000000 0.000000 0.000000
3045.000000 0.000000 0.000000
3046.000000 0.000000 0.000000
3047.000000 0.000000 0.000000
3048.000000 0.000000 0.000000
3049.000000 0.000000 0.000000
3050.000000 0.000000 0.000000
3051.000000 0.000000 0.000000
3052.000000 0.000000 0.000000
3053.000000 0.000000 0.000000
3054.000000 0.000000 0.000002
3055.000000 0.000000 0.000013
3056.000000 0.000000 0.000091
3057.000000 0.000000 0.000604
3058.000000 0.000003 0.003612
3059.000000 0.000050 0.020049
3060.000000 0.000811 0.101280
3061.000000 0.012110 0.450085
3062.000000 0.168534 1.846696
3063.000000 2.148194 6.850314
3064.000000 24.933113 23.874859
3065.000000 264.248928 76.799297
3066.000000 2528.157446 222.212935
3067.000000 21786.493549 601.199907
3068.000000 168857.605706 1495.845355
3069.000000 1175391.649947 3471.298866
3070.000000 7348510.942850 7596.561421
3071.000000 41231730.391996 15301.458163
3072.000000 207957955.285342 28667.404789
3073.000000 942042272.960423 49815.097920
3074.000000 3841443492.122731 80765.708769
3075.000000 14138524562.768913 122041.259680
3076.000000 47047316342.215080 172877.937174
3077.000000 142021250346.148499 226206.652674
3078.000000 389528298886.851135 273749.202938
3079.000000 973772095407.904663 308365.659275
3080.000000 2224060352546.124512 322445.816677
3081.000000 4656372484468.030273 314472.350366
3082.000000 8978504731393.021484 285849.751777
3083.000000 15967721122652.968750 241889.800746
3084.000000 26287371270099.957031 191834.003596
3085.000000 40178082730745.195312 142732.439591
3086.000000 57157159511793.078125 99749.168692
3087.000000 75960087263638.906250 66061.753469
3088.000000 94580308493932.187500 41596.240252
3089.000000 110738608593481.734375 24916.004252
3090.000000 122035173469157.859375 14142.525611
3091.000000 126962794310863.796875 7849.300954
3092.000000 125103395680875.843750 4190.366453
3093.000000 117241280828159.453125 2170.713707
3094.000000 104723456106422.328125 1073.058186
3095.000000 89145231162069.500000 517.056636
3096.000000 72718176788715.125000 248.453344
3097.000000 57001925325593.703125 116.586448
3098.000000 43058598238909.328125 53.248453
3099.000000 31445012157993.113281 23.357090
3100.000000 22216106524278.359375 10.074220
3101.000000 15262950449453.826172 4.394102
3102.000000 10212634421860.630859 1.828563
3103.000000 6671786519271.668945 0.754849
3104.000000 4276919596677.671875 0.307134
3105.000000 2691510668333.312012 0.124130
3106.000000 1667513093595.828125 0.052025
3107.000000 1022130755815.789062 0.021104
3108.000000 619728622793.562744 0.008716
3109.000000 373135920881.574097 0.003599
3110.000000 222986820194.873169 0.001528
3111.000000 132831692488.266739 0.000699
3112.000000 78969916937.114380 0.000323
3113.000000 46934017986.361473 0.000158
3114.000000 27920690052.945038 0.000077
3115.000000 16645112338.683933 0.000040
3116.000000 9988243001.473745 0.000023
3117.000000 6001026881.597447 0.000013
3118.000000 3626690545.097246 0.000008
3119.000000 2204479095.509626 0.000005
3120.000000 1343570401.195119 0.000003
3121.000000 822361102.491898 0.000002
3122.000000 506170788.894538 0.000001
3123.000000 311540756.716345 0.000001
3124.000000 191891769.415625 0.000001
3125.000000 118338388.592056 0.000000
3126.000000 72922367.895289 0.000000
3127.000000 45001548.058044 0.000000
3128.000000 27716150.574377 0.000000
3129.000000 17019822.781370 0.000000
3130.000000 10473306.497278 0.000000
3131.000000 6443086.051396 0.000000
3132.000000 3980771.592942 0.000000
3133.000000 2460343.492855 0.000000
3134.000000 1524268.212203 0.000000
3135.000000 955837.142236 0.000000
3136.000000 604451.577176 0.000000
3137.000000 386809.424328 0.000000
3138.000000 250451.543920 0.000000
3139.000000 163794.733326 0.000000
3140.000000 108606.181675 0.000000
3141.000000 73060.262651 0.000000
3142.000000 49837.580512 0.000000
3143.000000 34336.673788 0.000000
3144.000000 23807.566813 0.000000
3145.000000 16708.162071 0.000000
3146.000000 11793.741616 0.000000
3147.000000 8391.205030 0.000000
3148.000000 5947.170732 0.000000
3149.000000 4208.207448 0.000000
3150.000000 3008.013895 0.000000
3151.000000 2131.712186 0.000000
3152.000000 1513.396580 0.000000
3153.000000 1072.599183 0.000000
3154.000000 750.392681 0.000000
3155.000000 524.359551 0.000000
3156.000000 364.042190 0.000000
3157.000000 251.025412 0.000000
3158.000000 172.586649 0.000000
3159.000000 117.271269 0.000000
3160.000000 79.982774 0.000000
3161.000000 54.214928 0.000000
3162.000000 36.511018 0.000000
3163.000000 24.488269 0.000000
3164.000000 16.339986 0.000000
3165.000000 10.960721 0.000000
3166.000000 7.195747 0.000000
3167.000000 4.757825 0.000000
3168.000000 3.149219 0.000000
3169.000000 2.058577 0.000000
3170.000000 1.336516 0.000000
3171.000000 0.861412 0.000001
3172.000000 0.545600 0.000001
3173.000000 0.351510 0.000001
3174.000000 0.221477 0.000001
3175.000000 0.137179 0.000001
3176.000000 0.084742 0.000001
3177.000000 0.051500 0.000002
3178.000000 0.032011 0.000002
3179.000000 0.019786 0.000002
3180.000000 0.012195 0.000003
3181.000000 0.007662 0.000003
3182.000000 0.004824 0.000003
3183.000000 0.003203 0.000004
3184.000000 0.002149 0.000004
3185.000000 0.001466 0.000004
3186.000000 0.001048 0.000004
3187.000000 0.000760 0.000004
3188.000000 0.000572 0.000004
3189.000000 0.000442 0.000003
3190.000000 0.000351 0.000003
3191.000000 0.000288 0.000003
3192.000000 0.000237 0.000003
3193.000000 0.000201 0.000003
3194.000000 0.000171 0.000003
3195.000000 0.000147 0.000003
3196.000000 0.000128 0.000003
3197.000000 0.000111 0.000003
3198.000000 0.000099 0.000003
3199.000000 0.000087 0.000003
3200.000000 0.000075 0.000003
3201.000000 0.000068 0.000003
3202.000000 0.000061 0.000003
3203.000000 0.000054 0.000003
3204.000000 0.000048 0.000003
3205.000000 0.000043 0.000002
3206.000000 0.000039 0.000002
3207.000000 0.000035 0.000002
3208.000000 0.000031 0.000002
3209.000000 0.000029 0.000002
3210.000000 0.000026 0.000001
3211.000000 0.000023 0.000001
3212.000000 0.000020 0.000001
3213.000000 0.000018 0.000001
3214.000000 0.000017 0.000001
3215.000000 0.000014 0.000001
3216.000000 0.000013 0.000001
3217.000000 0.000012 0.000001
3218.000000 0.000010 0.000001
3219.000000 0.000009 0.000001
3220.000000 0.000009 0.000001
3221.000000 0.000008 0.000001
3222.000000 0.000007 0.000002
3223.000000 0.000007 0.000002
3224.000000 0.000006 0.000002
3225.000000 0.000006 0.000003
3226.000000 0.000006 0.000004
3227.000000 0.000006 0.000005
3228.000000 0.000006 0.000006
3229.000000 0.000006 0.000007
3230.000000 0.000007 0.000009
3231.000000 0.000007 0.000011
3232.000000 0.000008 0.000013
3233.000000 0.000008 0.000016
3234.000000 0.000009 0.000019
3235.000000 0.000010 0.000022
3236.000000 0.000011 0.000025
3237.000000 0.000013 0.000028
3238.000000 0.000014 0.000031
3239.000000 0.000015 0.000033
3240.000000 0.000016 0.000034
3241.000000 0.000017 0.000035
3242.000000 0.000018 0.000034
3243.000000 0.000018 0.000033
3244.000000 0.000019 0.000031
3245.000000 0.000018 0.000028
3246.000000 0.000018 0.000025
3247.000000 0.000017 0.000022
3248.000000 0.000016 0.000018
3249.000000 0.000015 0.000015
3250.000000 0.000015 0.000013
3251.000000 0.000014 0.000010
3252.000000 0.000013 0.000008
3253.000000 0.000012 0.000007
3254.000000 0.000012 0.000005
3255.000000 0.000012 0.000004
3256.000000 0.000011 0.000003
3257.000000 0.000011 0.000003
3258.000000 0.000012 0.000002
3259.000000 0.000013 0.000002
3260.000000 0.000014 0.000001
3261.000000 0.000015 0.000001
3262.000000 0.000018 0.000001
3263.000000 0.000020 0.000001
3264.000000 0.000024 0.000001
3265.000000 0.000028 0.000001
3266.000000 0.000034 0.000001
3267.000000 0.000042 0.000001
3268.000000 0.000051 0.000001
3269.000000 0.000061 0.000001
3270.000000 0.000073 0.000001
3271.000000 0.000089 0.000001
3272.000000 0.000105 0.000001
3273.000000 0.000122 0.000001
3274.000000 0.000139 0.000001
3275.000000 0.000164 0.000001
3276.000000 0.000196 0.000001
3277.000000 0.000237 0.000001
3278.000000 0.000292 0.000001
3279.000000 0.000369 0.000002
3280.000000 0.000501 0.000002
3281.000000 0.000727 0.000003
3282.000000 0.001111 0.000004
3283.000000 0.001854 0.000005
3284.000000 0.003329 0.000007
3285.000000 0.006540 0.000009
3286.000000 0.013621 0.000012
3287.000000 0.029736 0.000015
3288.000000 0.069504 0.000020
3289.000000 0.170478 0.000026
3290.000000 0.435121 0.000032
3291.000000 1.133655 0.000039
3292.000000 2.988770 0.000047
3293.000000 7.954778 0.000056
3294.000000 21.256699 0.000066
3295.000000 57.458675 0.000078
3296.000000 154.614278 0.000089
3297.000000 411.885357 0.000104
3298.000000 1099.830432 0.000120
3299.000000 2940.664728 0.000140
3300.000000 7834.458929 0.000165
3301.000000 20941.531691 0.000193
3302.000000 56299.101960 0.000227
3303.000000 150969.446064 0.000262
3304.000000 406721.544160 0.000307
3305.000000 1101756.115720 0.000360
3306.000000 2986977.532937 0.000411
3307.000000 8100148.138404 0.000460
3308.000000 21807878.961664 0.000510
3309.000000 58500329.243880 0.000557
3310.000000 155691477.218205 0.000604
3311.000000 408781075.121619 0.000639
3312.000000 1051952974.603150 0.000670
3313.000000 2642000310.005939 0.000693
3314.000000 6448812253.862150 0.000719
3315.000000 15228525371.724781 0.000734
3316.000000 34588393702.293106 0.000743
3317.000000 75155120195.913132 0.000743
3318.000000 156174157597.183716 0.000747
3319.000000 307568877711.429199 0.000746
3320.000000 573526809355.064453 0.000740
3321.000000 1009135933930.549194 0.000721
3322.000000 1669635360650.506104 0.000688
3323.000000 2587294175741.805664 0.000639
3324.000000 3747402148486.176758 0.000577
3325.000000 5054736888074.472656 0.000500
3326.000000 6325083395399.840820 0.000419
3327.000000 7353150381325.023438 0.000337
3328.000000 7909885225785.931641 0.000257
3329.000000 7846745280054.215820 0.000186
3330.000000 7165416226807.420898 0.000127
3331.000000 6005662949323.389648 0.000080
3332.000000 4614869423912.357422 0.000048
3333.000000 3239024698521.901855 0.000027
3334.000000 2074064427459.405029 0.000014
3335.000000 1207364412422.431885 0.000007
3336.000000 638373412688.961060 0.000003
3337.000000 305606214369.295166 0.000001
3338.000000 132046517100.827972 0.000001
3339.000000 51355892624.381195 0.000000
3340.000000 17922325405.228653 0.000000
3341.000000 5617380932.592536 0.000000
3342.000000 1573156613.824649 0.000000
3343.000000 393954284.521138 0.000000
3344.000000 87969824.534398 0.000000
3345.000000 17450209.790207 0.000000
3346.000000 3082808.892691 0.000000
3347.000000 485624.241797 0.000000
3348.000000 68037.001716 0.000000
3349.000000 8493.612098 0.000000
3350.000000 949.222128 0.000000
3351.000000 95.215247 0.000000
3352.000000 8.632684 0.000000
3353.000000 0.720279 0.000000
3354.000000 0.055461 0.000000
3355.000000 0.004013 0.000000
3356.000000 0.000282 0.000000
3357.000000 0.000020 0.000000
3358.000000 0.000001 0.000000
3359.000000 0.000000 0.000000
3360.000000 0.000000 0.000000
3361.000000 0.000000 0.000000
3362.000000 0.000000 0.000000
3363.000000 0.000000 0.000000
3364.000000 0.000000 0.000000
3365.000000 0.000000 0.000000
3366.000000 0.000000 0.000000
3367.000000 0.000000 0.000000
3368.000000 0.000000 0.000000
3369.000000 0.000000 0.000000
3370.000000 0.000000 0.000000
3371.000000 0.000000 0.000000
3372.000000 0.000000 0.000000
3373.000000 0.000000 0.000000
3374.000000 0.000000 0.000000
3375.000000 0.000000 0.000000
3376.000000 0.000000 0.000000
3377.000000 0.000000 0.000000
3378.000000 0.000000 0.000000
3379.000000 0.000000 0.000000
3380.000000 0.000000 0.000000
3381.000000 0.000000 0.000000
3382.000000 0.000000 0.000000
3383.000000 0.000000 0.000000
3384.000000 0.000000 0.000000
3385.000000 0.000000 0.000000
3386.000000 0.000000 0.000000
3387.000000 0.000000 0.000000
3388.000000 0.000000 0.000000
3389.000000 0.000000 0.000000
3390.000000 0.000000 0.000000
3391.000000 0.000000 0.000000
3392.000000 0.000000 0.000000
3393.000000 0.000000 0.000000
3394.000000 0.000000 0.000000
3395.000000 0.000000 0.000000
3396.000000 0.000000 0.000000
3397.000000 0.000000 0.000000
3398.000000 0.000000 0.000000
3399.000000 0.000000 0.000000
3400.000000 0.000000 0.000000
3401.000000 0.000000 0.000000
3402.000000 0.000000 0.000000
3403.000000 0.000000 0.000000
3404.000000 0.000000 0.000000
3405.000000 0.000000 0.000000
3406.000000 0.000000 0.000000
3407.000000 0.000000 0.000000
3408.000000 0.000000 0.000000
3409.000000 0.000000 0.000000
3410.000000 0.000000 0.000000
3411.000000 0.000000 0.000000
3412.000000 0.000000 0.000000
3413.000000 0.000000 0.000000
3414.000000 0.000000 0.000000
3415.000000 0.000000 0.000000
3416.000000 0.000000 0.000000
3417.000000 0.000000 0.000000
3418.000000 0.000000 0.000000
3419.000000 0.000000 0.000000
3420.000000 0.000000 0.000000
3421.000000 0.000000 0.000000
3422.000000 0.000000 0.000000
3423.000000 0.000000 0.000000
3424.000000 0.000000 0.000000
3425.000000 0.000000 0.000000
3426.000000 0.000000 0.000001
3427.000000 0.000000 0.000008
3428.000000 0.000000 0.000052
3429.000000 0.000000 0.000278
3430.000000 0.000003 0.001417
3431.000000 0.000056 0.006659
3432.000000 0.000986 0.028862
3433.000000 0.016548 0.112908
3434.000000 0.258164 0.404347
3435.000000 3.673351 1.378199
3436.000000 47.182424 4.450449
3437.000000 542.105793 13.610448
3438.000000 5545.358443 38.891941
3439.000000 50178.675793 104.310164
3440.000000 401581.926436 267.982347
3441.000000 2845674.230178 652.084446
3442.000000 17835297.510946 1535.493468
3443.000000 99357103.369983 3389.389775
3444.000000 491612648.436241 7050.185780
3445.000000 2163988096.154167 13897.729912
3446.000000 8522613085.436981 25721.376562
3447.000000 30089002471.083794 44891.797485
3448.000000 95567567523.150345 74274.942317
3449.000000 274195159207.483368 113298.430055
3450.000000 713421761567.328369 161252.486520
3451.000000 1686447234482.825439 213104.237910
3452.000000 3637888327164.447266 261904.971008
3453.000000 7193192233183.255859 301001.298960
3454.000000 13073105169692.537109 319222.341026
3455.000000 21946033946064.164062 313993.492644
3456.000000 34100022251727.628906 285908.495937
3457.000000 49206479406774.445312 241613.445954
3458.000000 66192927152165.257812 190359.622731
3459.000000 83258770024295.171875 140134.343583
3460.000000 98270104853973.406250 95813.595339
3461.000000 109107565542575.812500 62385.360220
3462.000000 114434568383164.156250 38209.223135
3463.000000 113508052533564.125000 22192.226342
3464.000000 106752774378491.125000 12319.070652
3465.000000 95509825290816.265625 6609.582876
3466.000000 81675890652012.093750 3437.302190
3467.000000 66918471982133.523438 1729.540074
3468.000000 52538272092246.250000 843.974325
3469.000000 39684784123667.398438 415.314420
3470.000000 28934413809796.757812 201.217640
3471.000000 20435167723812.816406 97.479417
3472.000000 14019930414854.597656 46.953445
3473.000000 9356731697832.156250 22.698178
3474.000000 6112543590624.282227 11.362486
3475.000000 3912284095515.005371 5.554110
3476.000000 2457581893197.307617 2.721286
3477.000000 1523855738202.260254 1.341833
3478.000000 933255014500.036133 0.669632
3479.000000 566111911717.573975 0.342125
3480.000000 341347088146.425415 0.169630
3481.000000 204651468907.577667 0.083955
3482.000000 122404054212.390137 0.041667
3483.000000 73070885194.438538 0.021239
3484.000000 43680057063.175995 0.010949
3485.000000 26138379887.988960 0.005527
3486.000000 15690598394.528582 0.002817
3487.000000 9445699824.068054 0.001443
3488.000000 5693048195.224830 0.000770
3489.000000 3447957838.228724 0.000430
3490.000000 2093954857.681584 0.000235
3491.000000 1271067191.866232 0.000132
3492.000000 773293456.946748 0.000073
3493.000000 470212809.269344 0.000043
3494.000000 286801808.782508 0.000026
3495.000000 174745015.451314 0.000016
3496.000000 106288252.093796 0.000010
3497.000000 64442793.768844 0.000006
3498.000000 38967893.922699 0.000004
3499.000000 23593264.671785 0.000003
3500.000000 14263016.488653 0.000002
3501.000000 8681810.165572 0.000001
3502.000000 5300025.291463 0.000001
3503.000000 3240685.458642 0.000001
3504.000000 1997442.618835 0.000001
3505.000000 1241389.554947 0.000001
3506.000000 784860.768737 0.000001
3507.000000 503484.326231 0.000001
3508.000000 329888.716093 0.000001
3509.000000 219727.548223 0.000001
3510.000000 148960.580740 0.000001
3511.000000 102884.713257 0.000001
3512.000000 72203.059803 0.000001
3513.000000 51898.784386 0.000001
3514.000000 37971.247149 0.000001
3515.000000 28259.129139 0.000001
3516.000000 21304.199469 0.000001
3517.000000 16121.006814 0.000001
3518.000000 12406.883306 0.000001
3519.000000 9637.860768 0.000001
3520.000000 7499.965979 0.000001
3521.000000 5857.609505 0.000001
3522.000000 4569.291346 0.000001
3523.000000 3580.806338 0.000000
3524.000000 2780.016633 0.000000
3525.000000 2160.883434 0.000000
3526.000000 1681.198824 0.000000
3527.000000 1284.157545 0.000000
3528.000000 975.115908 0.000000
3529.000000 741.150294 0.000000
3530.000000 550.248787 0.000000
3531.000000 404.003316 0.000000
3532.000000 294.589315 0.000000
3533.000000 211.341004 0.000000
3534.000000 148.793213 0.000000
3535.000000 104.086526 0.000001
3536.000000 71.703022 0.000001
3537.000000 49.420823 0.000001
3538.000000 33.713233 0.000001
3539.000000 22.807217 0.000001
3540.000000 15.552184 0.000001
3541.000000 10.666595 0.000001
3542.000000 7.282967 0.000001
3543.000000 5.009616 0.000001
3544.000000 3.447268 0.000001
3545.000000 2.427387 0.000001
3546.000000 1.718424 0.000001
3547.000000 1.223144 0.000001
3548.000000 0.872731 0.000001
3549.000000 0.619796 0.000001
3550.000000 0.444715 0.000001
3551.000000 0.314215 0.000001
3552.000000 0.220816 0.000001
3553.000000 0.154402 0.000001
3554.000000 0.106181 0.000001
3555.000000 0.072695 0.000001
3556.000000 0.048193 0.000001
3557.000000 0.031394 0.000001
3558.000000 0.019970 0.000001
3559.000000 0.012594 0.000001
3560.000000 0.007948 0.000001
3561.000000 0.004962 0.000001
3562.000000 0.003055 0.000001
3563.000000 0.001860 0.000001
3564.000000 0.001137 0.000001
3565.000000 0.000706 0.000001
3566.000000 0.000446 0.000001
3567.000000 0.000289 0.000001
3568.000000 0.000189 0.000001
3569.000000 0.000128 0.000001
3570.000000 0.000091 0.000001
3571.000000 0.000066 0.000001
3572.000000 0.000049 0.000001
3573.000000 0.000038 0.000001
3574.000000 0.000030 0.000001
3575.000000 0.000025 0.000001
3576.000000 0.000020 0.000001
3577.000000 0.000017 0.000001
3578.000000 0.000015 0.000001
3579.000000 0.000013 0.000001
3580.000000 0.000011 0.000001
3581.000000 0.000009 0.000001
3582.000000 0.000008 0.000001
3583.000000 0.000007 0.000001
3584.000000 0.000006 0.000001
3585.000000 0.000005 0.000001
3586.000000 0.000004 0.000001
3587.000000 0.000003 0.000001
3588.000000 0.000002 0.000001
3589.000000 0.000002 0.000001
3590.000000 0.000002 0.000001
3591.000000 0.000001 0.000001
3592.000000 0.000001 0.000001
3593.000000 0.000001 0.000001
3594.000000 0.000001 0.000001
3595.000000 0.000001 0.000001
3596.000000 0.000001 0.000001
3597.000000 0.000000 0.000001
3598.000000 0.000000 0.000001
3599.000000 0.000000 0.000001
3600.000000 0.000000 0.000001
3601.000000 0.000000 0.000001
3602.000000 0.000000 0.000001
3603.000000 0.000000 0.000001
3604.000000 0.000000 0.000001
3605.000000 0.000000 0.000001
3606.000000 0.000000 0.000001
3607.000000 0.000000 0.000001
3608.000000 0.000000 0.000001
3609.000000 0.000000 0.000001
3610.000000 0.000000 0.000001
3611.000000 0.000000 0.000001
3612.000000 0.000000 0.000001
3613.000000 0.000000 0.000001
3614.000000 0.000000 0.000001
3615.000000 0.000000 0.000001
3616.000000 0.000000 0.000001
3617.000000 0.000000 0.000001
3618.000000 0.000000 0.000001
3619.000000 0.000000 0.000001
3620.000000 0.000000 0.000001
3621.000000 0.000000 0.000001
3622.000000 0.000000 0.000001
3623.000000 0.000000 0.000001
3624.000000 0.000000 0.000001
3625.000000 0.000000 0.000001
3626.000000 0.000000 0.000001
3627.000000 0.000000 0.000001
3628.000000 0.000000 0.000001
3629.000000 0.000000 0.000001
3630.000000 0.000000 0.000001
3631.000000 0.000000 0.000001
3632.000000 0.000000 0.000001
3633.000000 0.000000 0.000001
3634.000000 0.000001 0.000001
3635.000000 0.000001 0.000001
3636.000000 0.000001 0.000002
3637.000000 0.000002 0.000002
3638.000000 0.000003 0.000002
3639.000000 0.000004 0.000002
3640.000000 0.000006 0.000002
3641.000000 0.000009 0.000003
3642.000000 0.000015 0.000003
3643.000000 0.000025 0.000003
3644.000000 0.000041 0.000004
3645.000000 0.000066 0.000004
3646.000000 0.000109 0.000004
3647.000000 0.000180 0.000004
3648.000000 0.000294 0.000004
3649.000000 0.000472 0.000004
3650.000000 0.000762 0.000004
3651.000000 0.001227 0.000004
3652.000000 0.001970 0.000003
3653.000000 0.003199 0.000003
3654.000000 0.005317 0.000003
