154.30,-23.44,-56.824,6.165,-44.739,-491.90,189.78,-502.30,74.00
-1508.79,-53.71,-87.40,-33.386,-5.432,-31.372,-501.29,161.62,-508.34,74.00
-1524.41,-104.49,-85.94,-50.842,12.207,-73.364,-502.86,156.92,-521.92,76.00
-1403.81,-80.57,-92.29,-68.481,51.636,-153.442,-488.77,142.84,-520.41,75.00
-1461.43,185.55,143.55,-76.050,44.495,-158.264,-487.21,153.79,-512.86,75.00
-1526.37,106.93,-30.27,-152.283,46.082,-156.921,-495.03,177.26,-478.15,76.00
-1588.87,77.15,-63.48,-60.547,51.575,-114.990,-498.16,180.39,-460.04,76.00
-1460.94,-133.79,-65.92,-8.118,59.021,-124.329,-509.11,175.70,-476.64,74.00
-1417.48,-136.23,-94.73,-67.993,60.913,-139.587,-499.73,178.83,-473.63,76.00
-1413.57,-243.65,-124.02,-58.105,57.434,-156.616,-504.42,183.52,-484.19,78.00
-1507.81,-245.61,-135.74,-56.580,53.345,-168.457,-502.86,200.73,-479.66,78.00
-1524.90,-267.09,-192.38,-58.105,48.950,-181.580,-501.29,227.33,-505.32,78.00
-1460.94,-325.68,-265.63,-57.861,47.058,-180.176,-504.42,224.20,-517.39,78.00
-1480.96,-411.62,-284.67,-55.786,49.255,-171.021,-507.55,258.62,-511.36,77.00
-1563.96,-465.82,-291.02,-30.273,52.551,-159.546,-496.60,257.05,-537.01,77.00
-1577.64,-532.71,-312.50,-45.715,44.373,-143.860,-495.03,277.39,-556.63,76.00
-1510.74,-537.11,-298.83,-86.731,39.185,-132.202,-495.03,280.52,-550.59,78.00
-1523.44,-565.43,-311.52,-19.714,39.673,-126.404,-491.90,293.04,-553.61,78.00
-1507.32,-638.67,-335.45,-41.870,32.104,-103.271,-487.21,278.96,-570.21,78.00
-1535.64,-599.61,-320.80,-58.777,28.870,-95.947,-498.16,280.52,-577.76,78.00
-1554.20,-626.95,-312.50,-26.550,27.039,-107.605,-480.95,266.44,-579.27,78.00
-1543.46,-651.86,-322.27,-54.871,26.245,-111.938,-498.16,277.39,-592.85,78.00
-1548.83,-608.89,-317.38,-60.486,29.114,-117.920,-485.65,264.88,-592.85,78.00
-1560.55,-624.02,-330.57,-59.326,31.860,-126.221,-499.73,272.70,-594.36,78.00
-1542.48,-614.75,-306.64,-64.819,35.278,-130.615,-487.21,275.83,-582.29,78.00
-1552.73,-597.66,-306.15,-56.885,38.208,-132.751,-485.65,268.01,-595.87,78.00
-1565.43,-630.86,-316.41,-58.716,38.208,-133.667,-487.21,282.09,-588.32,77.00
-1518.55,-625.98,-320.31,-68.420,40.222,-121.704,-484.08,278.96,-597.38,77.00
-1562.01,-563.48,-286.62,-34.363,49.255,-123.474,-484.08,285.22,-615.49,76.00
-1523.93,-618.16,-309.08,-17.456,49.683,-124.390,-459.05,266.44,-633.60,78.00
-1505.37,-577.15,-283.69,2.075,51.392,-116.577,-462.18,278.96,-642.66,78.00
-1531.25,-639.16,-309.08,9.399,43.823,-97.778,-444.97,264.88,-680.39,76.00
-1546.39,-649.41,-318.36,-15.076,36.987,-74.036,-426.19,268.01,-695.48,74.00
-1553.71,-623.05,-314.94,-10.864,35.278,-65.002,-434.02,253.92,-715.10,76.00
-1564.45,-612.30,-308.59,-17.883,38.269,-75.806,-427.76,238.28,-715.10,78.00
-1541.50,-609.38,-288.09,-21.423,36.926,-102.844,-416.81,246.10,-731.70,76.00
-1525.88,-618.65,-284.67,-30.212,32.593,-121.460,-419.93,233.59,-731.70,77.00
-1531.74,-600.59,-304.20,-33.447,26.855,-127.014,-398.03,230.46,-746.79,75.00
-1565.43,-551.76,-416.50,-46.326,30.212,-124.634,-401.16,239.84,-749.81,77.00
-1567.38,-571.29,-391.11,-54.260,36.316,-115.540,-377.69,238.28,-757.36,78.00
-1538.57,-566.89,-294.43,-62.622,34.851,-116.760,-382.39,236.71,-746.79,78.00
-1550.78,-576.17,-320.80,-77.087,29.480,-116.699,-394.90,224.20,-746.79,78.00
-1562.99,-517.09,-391.60,-95.154,28.809,-102.722,-399.60,232.02,-748.30,78.00
-1530.27,-480.96,-383.79,-103.821,35.095,-102.051,-410.55,242.97,-722.64,78.00
-1412.11,-251.46,-384.77,-231.079,28.198,-94.788,-434.02,235.15,-727.17,80.00
