5.13,76.00
-916.02,-762.70,-1192.87,34.973,49.377,-153.442,-393.34,391.60,-464.57,78.00
-909.67,-848.14,-1087.40,-36.743,50.232,-132.202,-396.47,388.47,-506.83,76.00
-904.79,-920.90,-1129.88,-8.423,60.608,-126.953,-388.64,399.43,-532.48,78.00
-884.28,-838.38,-1126.95,-46.570,61.829,-114.807,-391.77,386.91,-544.56,76.00
-710.94,-998.05,-1099.12,-65.369,58.167,-106.018,-394.90,393.17,-553.61,78.00
-770.02,-724.61,-1143.55,-109.375,28.992,-56.519,-398.03,383.78,-559.65,78.00
-965.82,-1089.84,-1041.02,34.058,80.139,-16.479,-416.81,374.39,-583.80,76.00
-708.98,-821.29,-1069.82,-211.121,61.951,10.376,-448.10,349.36,-574.74,76.00
-820.80,-1726.07,-1071.29,-271.362,14.343,-103.149,-465.31,313.38,-579.27,77.00
-964.84,-323.24,-908.20,232.056,-204.590,-145.447,-477.82,294.60,-512.86,79.00
-1351.56,-417.48,-597.17,-91.064,-237.244,-72.327,-485.65,299.30,-505.32,77.00
-1791.99,-809.08,-626.46,31.494,-188.171,-38.879,-490.34,285.22,-494.75,77.00
-1711.43,-211.91,-379.88,-21.667,-13.489,-12.939,-505.98,247.67,-458.53,78.00
-1713.38,-404.79,-19.53,-144.531,-25.940,-34.851,-501.29,242.97,-466.08,78.00
-1474.61,-330.57,92.77,-107.422,-96.008,-89.844,-507.55,192.91,-405.71,76.00
-1466.80,-17.09,-275.88,-49.133,-18.555,-53.955,-498.16,192.91,-384.58,76.00
-1482.91,-614.75,29.79,38.757,25.452,-99.365,-488.77,186.65,-432.88,78.00
-1258.30,-15.14,306.15,-190.186,13.245,-95.703,-495.03,180.39,-405.71,74.00
-1290.04,-265.14,255.86,-76.660,29.846,-125.305,-498.16,177.26,-390.62,76.00
-1406.74,-63.48,219.73,-82.153,47.180,-137.939,-499.73,175.70,-386.09,75.00
-1200.20,-202.64,256.35,-41.016,29.114,-157.898,-487.21,166.31,-389.11,75.00
-1520.51,-206.05,120.12,21.118,17.761,-155.090,-496.60,185.08,-422.31,75.00
-1643.07,-256.35,89.84,-50.354,19.104,-139.038,-501.29,214.81,-454.01,76.00
-1384.77,-392.09,147.95,-25.818,15.015,-142.456,-504.42,211.68,-463.06,74.00
-1119.14,-506.84,160.16,-34.973,-9.277,-138.550,-495.03,202.29,-490.23,76.00
-1901.86,-43.95,226.56,-92.407,30.151,-154.480,-495.03,224.20,-499.28,78.00
-1473.63,-293.95,669.43,-37.537,40.955,-109.497,-495.03,230.46,-472.12,76.00
-1508.30,-46.88,282.23,-6.592,23.132,-128.540,-495.03,249.23,-496.26,76.00
-1161.62,-294.92,329.10,-17.883,16.296,-129.456,-482.52,236.71,-520.41,73.00
-1248.54,-12.21,337.40,15.747,18.494,-160.278,-499.73,247.67,-561.16,75.00
-1621.58,-222.17,206.05,81.726,-0.183,-179.138,-485.65,258.62,-626.05,73.00
-1265.63,-332.03,277.34,45.837,8.423,-172.302,-457.48,289.91,-656.24,76.00
-1379.39,-385.74,238.77,41.321,-0.305,-171.021,-449.66,294.60,-706.04,76.00
-1481.93,-436.04,214.84,22.278,9.583,-196.167,-419.93,305.55,-713.59,76.00
-1318.36,-585.94,296.88,10.986,-10.681,-174.438,-380.82,325.89,-724.15,74.00
-1570.31,-571.29,155.27,-20.752,-4.211,-172.546,-355.79,350.93,-724.15,76.00
-1604.00,-298.83,355.47,-46.631,13.184,-147.278,-349.53,363.44,-730.19,78.00
-1339.84,-508.30,319.82,-16.724,19.958,-161.926,-333.89,366.57,-727.17,75.00
-1311.52,-373.05,375.98,-45.898,8.789,-133.606,-324.50,363.44,-727.17,75.00
